|AUX_PER|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa_de_aprovechamiento|AÑO
3524|2018-03|META-VILLAVICENCIO|12137.8|1767.0195|0.1270796431409987|2018
8158|2020-08|ANTIOQUIA-BELLO|9023.858|1766.07|0.1636776445588886|2020
8875|2020-12|CASANARE-YOPAL|3535.9300000000003|1754.7|0.33166182477323114|2020
2826|2017-11|ATLANTICO-BARRANQUILLA|33912.0|1741.0908999999997|0.048834220429399|2017
9150|2021-02|ANTIOQUIA-BELLO|10533.05|1736.92|0.1415586183177302|2021
10597|2021-10|META-VILLAVICENCIO|12480.71|1727.0199999999998|0.1215549563512257|2021
4159|2018-07|META-VILLAVICENCIO|11600.5|1677.760907|0.12635396448005645|2018
5176|2019-01|VALLE DEL CAUCA-CALI|56282.95|1637.6781799999999|0.02827452380023548|2019
3437|2018-03|ANTIOQUIA-MEDELLIN|53775.77|1632.38165|0.029461037796592877|2018
8488|2020-10|ANTIOQUIA-BELLO|9023.858|1620.36|0.15222912570937572|2020
10759|2021-11|META-VILLAVICENCIO|12480.71|1619.5300000000002|0.11485832865256196|2021
2501|2017-09|ANTIOQUIA-MEDELLIN|51685.93|1599.228958|0.03001265247722225|2017
10957|2021-12|VALLE DEL CAUCA-CALI|128691.578|1583.62|0.012155959264018927|2021
3367|2018-02|META-VILLAVICENCIO|12137.8|1580.87383|0.11523517867615926|2018
5491|2019-03|SUCRE-SINCELEJO|5991.27|1578.2199999999998|0.20849753417997777|2019
10244|2021-08|CUNDINAMARCA-SOACHA|14372.31|1575.2600000000002|0.0987774312951754|2021
5164|2019-01|SUCRE-SINCELEJO|5991.27|1574.4969999999998|0.2081080477366009|2019
9655|2021-05|ANTIOQUIA-BELLO|10533.05|1570.3400000000001|0.12974381557563627|2021
3595|2018-04|ANTIOQUIA-MEDELLIN|53775.77|1560.0762000000004|0.028192867862929696|2018
39|2016-04|BOGOTA, D.C.-BOGOTA, D.C.|40875.0|1559.6412999999998|0.03675396450211068|2016
9201|2021-02|BOYACA-SOGAMOSO|2250.0|1527.8799999999999|0.4044278801867714|2021
3998|2018-06|META-VILLAVICENCIO|12137.8|1511.0730560000002|0.11071046303971135|2018
3052|2017-12|META-VILLAVICENCIO|11659.9|1501.8329999999999|0.11410602236042927|2017
9839|2021-06|ANTIOQUIA-RIONEGRO|3781.27|1497.17|0.28363872659346323|2021
5330|2019-02|SUCRE-SINCELEJO|5991.27|1489.553|0.19911619349903079|2019
5118|2019-01|CUNDINAMARCA-SOACHA|12427.27|1482.4034|0.10657355908874179|2019
5284|2019-02|CUNDINAMARCA-SOACHA|12427.26|1479.5759999999998|0.10639199311762934|2019
10321|2021-09|ANTIOQUIA-BELLO|10135.597|1454.6000000000001|0.1255026122506805|2021
7706|2020-05|BOYACA-SOGAMOSO|2181.48|1452.8999999999999|0.3997655721195912|2020
7993|2020-07|ANTIOQUIA-BELLO|9025.228|1451.7200000000003|0.13856325334439|2020
6258|2019-08|CUNDINAMARCA-SOACHA|12520.37|1451.0000000000002|0.103855241110929|2019
10186|2021-08|ATLANTICO-BARRANQUILLA|41018.0|1446.93|0.03407352843864337|2021
10796|2021-11|VALLE DEL CAUCA-CALI|127015.87799999998|1433.69|0.011161501142611864|2021
3280|2018-02|ANTIOQUIA-MEDELLIN|53775.77|1431.1904999999997|0.025924095205350054|2018
2968|2017-12|ANTIOQUIA-MEDELLIN|51685.93|1411.512|0.02658342750296709|2017
3209|2018-01|META-VILLAVICENCIO|12137.8|1394.7060000000001|0.10306339417104268|2018
2346|2017-08|ANTIOQUIA-MEDELLIN|51689.93|1380.2563|0.02600812991681546|2017
5012|2018-12|VALLE DEL CAUCA-CALI|54421.85|1374.2256|0.024629431106441474|2018
7658|2020-05|ANTIOQUIA-BELLO|9193.215|1365.12|0.12929311297661988|2020
5000|2018-12|SUCRE-SINCELEJO|5872.337|1360.4911|0.18809946554654047|2018
2813|2017-11|ANTIOQUIA-MEDELLIN|51685.93|1353.7575|0.025523481826698165|2017
8662|2020-11|ANTIOQUIA-ITAGUI|7136.16|1349.01|0.1589844399110448|2020
3123|2018-01|ANTIOQUIA-MEDELLIN|51685.93|1328.0867499999997|0.025051615240982466|2018
10576|2021-10|CUNDINAMARCA-SOACHA|14372.31|1325.0|0.08440936695522991|2021
2657|2017-10|ANTIOQUIA-MEDELLIN|51685.93|1321.7206809999998|0.024934526696044575|2017
9043|2021-01|CASANARE-YOPAL|3978.935|1311.24|0.2478632559414386|2021
7825|2020-06|ANTIOQUIA-BELLO|9193.215|1307.2800000000002|0.12449698799913719|2020
10487|2021-10|ANTIOQUIA-BELLO|10135.597|1306.25|0.11416426036810316|2021
4954|2018-12|CUNDINAMARCA-SOACHA|12041.64|1301.41|0.09753467160806563|2018
4143|2018-07|CUNDINAMARCA-SOACHA|12041.63|1300.991|0.09750640447630192|2018
4849|2018-11|VALLE DEL CAUCA-CALI|54421.85|1276.1323000000002|0.02291164324636586|2018
995|2016-11|ANTIOQUIA-MEDELLIN|49819.55|1272.0766999999998|0.024897948688723193|2016
9548|2021-04|CASANARE-YOPAL|3978.935|1267.98|0.24166200519733977|2021
9487|2021-04|ANTIOQUIA-BELLO|10533.05|1260.83|0.10690544587531839|2021
8867|2020-12|BOYACA-SOGAMOSO|2011.0|1260.75|0.38534423473676166|2020
8538|2020-10|BOYACA-SOGAMOSO|2011.0|1252.07|0.383709206360881|2020
10814|2021-12|ANTIOQUIA-BELLO|10135.597|1241.5700000000002|0.10912822146321666|2021
6141|2019-07|SUCRE-SINCELEJO|5597.21|1240.9180999999999|0.18147043779422614|2019
3982|2018-06|CUNDINAMARCA-SOACHA|10451.3|1235.1590000000003|0.10569146736406643|2018
4685|2018-10|VALLE DEL CAUCA-CALI|53971.85|1232.7754799999998|0.022331017904407672|2018
4303|2018-08|CUNDINAMARCA-SOACHA|12041.64|1231.783|0.09280070408364142|2018
3508|2018-03|CUNDINAMARCA-SOACHA|10451.3|1223.614|0.1048071103564446|2018
6736|2019-11|CORDOBA-MONTERIA|9831.449999999999|1217.66|0.11020435130069302|2019
6902|2019-12|CORDOBA-MONTERIA|9831.449999999999|1215.9300000000003|0.1100650108894598|2019
4465|2018-09|CUNDINAMARCA-SOACHA|12041.64|1215.651|0.09169678782792051|2018
3351|2018-02|CUNDINAMARCA-SOACHA|10451.3|1211.8830000000003|0.10390671225856615|2018
8559|2020-10|CORDOBA-MONTERIA|10553.1|1207.54|0.1026763849586417|2020
5976|2019-06|SUCRE-SINCELEJO|5991.27|1204.4170000000001|0.16738040440058052|2019
7874|2020-06|BOYACA-SOGAMOSO|2181.48|1203.1299999999999|0.3554707927944431|2020
9903|2021-06|CUNDINAMARCA-FUNZA|2216.2000000000003|1198.92|0.3510623345592541|2021
6078|2019-07|CORDOBA-MONTERIA|9831.449999999999|1195.2893000000001|0.10839916202607604|2019
9667|2021-05|ANTIOQUIA-ITAGUI|7916.982|1194.02|0.13105254504389308|2021
7231|2020-02|CORDOBA-MONTERIA|21466.320000000003|1191.36|0.052580846759244536|2020
7539|2020-04|BOYACA-SOGAMOSO|2181.48|1187.1899999999998|0.35242098513656717|2020
2042|2017-06|ANTIOQUIA-MEDELLIN|52384.46|1183.0347|0.022084936146920458|2017
10634|2021-10|VALLE DEL CAUCA-CALI|128691.578|1182.77|0.009107033207204244|2021
9211|2021-02|CASANARE-YOPAL|3978.936|1180.52|0.22880706803197856|2021
7490|2020-04|ANTIOQUIA-BELLO|9193.215|1179.17|0.11368359350332638|2020
8828|2020-12|ANTIOQUIA-ITAGUI|7136.16|1173.62|0.1412335825978546|2020
5753|2019-05|CORDOBA-MONTERIA|11371.21|1164.2946999999995|0.09287976255156281|2019
7065|2020-01|CORDOBA-MONTERIA|21466.320000000003|1162.33|0.051365415082207724|2020
8994|2021-01|ANTIOQUIA-ITAGUI|7916.982|1161.8700000000001|0.12797543125496483|2021
9162|2021-02|ANTIOQUIA-ITAGUI|7916.982|1156.32|0.1274420271693811|2021
8375|2020-09|BOYACA-SOGAMOSO|2011.0|1154.3700000000001|0.3646872245582665|2020
2741|2017-10|META-VILLAVICENCIO|11659.9|1150.666|0.08982163629616366|2017
2195|2017-07|ANTIOQUIA-MEDELLIN|51689.93|1145.6126|0.021682612567699832|2017
6406|2019-09|CORDOBA-MONTERIA|9831.449999999999|1145.15|0.10432647632235849|2019
6571|2019-10|CORDOBA-MONTERIA|9831.449999999999|1135.1|0.10350566039456346|2019
5592|2019-04|CORDOBA-MONTERIA|11359.039999999999|1133.0443|0.0907009809403864|2019
8396|2020-09|CORDOBA-MONTERIA|10553.1|1130.7400000000002|0.09677811404469765|2020
7160|2020-02|ANTIOQUIA-BELLO|18386.43|1130.1100000000001|0.057905243449914795|2020
9330|2021-03|ANTIOQUIA-ITAGUI|7916.982|1126.22|0.12453774669635823|2021
9908|2021-06|CUNDINAMARCA-MOSQUERA|3432.82|1125.58|0.24692435942435942|2021
8217|2020-08|CASANARE-YOPAL|3535.9300000000003|1119.64|0.24049471922879476|2020
4627|2018-10|CUNDINAMARCA-SOACHA|12041.63|1118.286|0.08497668222198379|2018
5102|2019-01|CORDOBA-MONTERIA|11374.94|1117.6743999999999|0.0894668132876974|2019
850|2016-10|ANTIOQUIA-MEDELLIN|49819.55|1114.983|0.02189051188512909|2016
1141|2016-12|ANTIOQUIA-MEDELLIN|49819.55|1112.8422|0.021849399801017005|2016
10155|2021-08|ANTIOQUIA-BELLO|10135.597|1112.45|0.09890161376459398|2021
4522|2018-09|VALLE DEL CAUCA-CALI|54421.57|1110.9927|0.0200061485727184|2018
1436|2017-02|ANTIOQUIA-MEDELLIN|52384.46|1109.512|0.020740878991001077|2017
9900|2021-06|CUNDINAMARCA-CHIA|3168.44|1103.6599999999999|0.25834133096135387|2021
4837|2018-11|SUCRE-SINCELEJO|5872.337|1095.6025000000002|0.1572347894237601|2018
9232|2021-02|CUNDINAMARCA-FUNZA|2216.2000000000003|1094.26|0.33054620807984386|2021
9033|2021-01|BOYACA-SOGAMOSO|2250.0|1092.49|0.32684914539759286|2021
8170|2020-08|ANTIOQUIA-ITAGUI|7136.16|1087.83|0.13227520947861074|2020
9822|2021-06|ANTIOQUIA-BELLO|10533.05|1087.6399999999999|0.09359513075385369|2021
5653|2019-04|SUCRE-SINCELEJO|5991.27|1085.5885|0.1533997747729448|2019
9229|2021-02|CUNDINAMARCA-CHIA|3168.44|1080.64|0.25432328880604743|2021
9733|2021-05|CUNDINAMARCA-CHIA|3168.44|1074.73|0.2532846904554849|2021
8499|2020-10|ANTIOQUIA-ITAGUI|7136.16|1074.0|0.13081352860358386|2020
10070|2021-07|CUNDINAMARCA-FUNZA|2158.78|1072.5|0.33191181203733505|2021
1889|2017-05|ANTIOQUIA-MEDELLIN|52384.46|1067.3959|0.01996929539728105|2017
7325|2020-03|ANTIOQUIA-BELLO|66101.505|1066.86|0.015883370095431084|2020
5814|2019-05|SUCRE-SINCELEJO|5991.27|1064.1752|0.15083034023140027|2019
6995|2020-01|ANTIOQUIA-BELLO|18386.730000000003|1063.5900000000001|0.05468239082955961|2020
5430|2019-03|CORDOBA-MONTERIA|11353.14|1062.3686999999998|0.08556787528166283|2019
10075|2021-07|CUNDINAMARCA-MOSQUERA|3336.22|1062.21|0.24149753434748308|2021
8893|2020-12|CUNDINAMARCA-CHIA|2880.93|1059.98|0.268968334724721|2020
5915|2019-06|CORDOBA-MONTERIA|11374.789999999999|1057.19|0.08503794246773241|2019
9224|2021-02|CORDOBA-MONTERIA|11354.039999999999|1054.8699999999997|0.08500907815432619|2021
8336|2020-09|ANTIOQUIA-ITAGUI|7136.16|1052.57|0.12853885767390058|2020
10468|2021-09|VALLE DEL CAUCA-CALI|128691.158|1038.95|0.008008549565070895|2021
3822|2018-05|CUNDINAMARCA-SOACHA|10451.3|1037.143|0.09027707235871738|2018
8209|2020-08|BOYACA-SOGAMOSO|2011.0|1028.8200000000002|0.33844767124369207|2020
9061|2021-01|CUNDINAMARCA-CHIA|3168.44|1027.2700000000002|0.24483817995047327|2021
7209|2020-02|BOYACA-SOGAMOSO|4362.96|1026.1|0.19040426345225328|2020
8042|2020-07|BOYACA-SOGAMOSO|2011.0|1022.3|0.3370256816008967|2020
8928|2020-12|NORTE DE SANTANDER-CUCUTA|19219.25|1016.77|0.0502455522380389|2020
8064|2020-07|CORDOBA-MONTERIA|10553.1|1008.1800000000001|0.0872031470563813|2020
4791|2018-11|CUNDINAMARCA-SOACHA|12041.64|1006.9880000000002|0.07717194482055893|2018
9935|2021-06|NORTE DE SANTANDER-CUCUTA|21191.34|1005.3199999999999|0.04529149881108239|2021
4612|2018-10|CORDOBA-MONTERIA|10092.8|993.2905|0.08959790649372744|2018
6877|2019-12|BOYACA-SOGAMOSO|2057.19|991.7600000000001|0.3252791944767871|2019
9397|2021-03|CUNDINAMARCA-CHIA|3168.44|985.1300000000001|0.2371766937839016|2021
1287|2017-01|ANTIOQUIA-MEDELLIN|49819.55|984.7621999999999|0.01938343729806463|2017
9127|2021-01|TOLIMA-IBAGUE|13757.46|982.83|0.06667643580960755|2021
3194|2018-01|CUNDINAMARCA-SOACHA|10451.3|979.351|0.08567762238563666|2018
9561|2021-04|CORDOBA-MONTERIA|11354.039999999999|976.3199999999999|0.07918016992204607|2021
9834|2021-06|ANTIOQUIA-ITAGUI|7916.982|976.1300000000001|0.10976247684724987|2021
1737|2017-04|ANTIOQUIA-MEDELLIN|52384.46|973.2816799999999|0.018240683532616854|2017
8701|2020-11|BOYACA-SOGAMOSO|2011.0|972.7099999999999|0.3260068840470421|2020
9601|2021-04|NORTE DE SANTANDER-CUCUTA|21191.34|966.61|0.043623620416148604|2021
9741|2021-05|CUNDINAMARCA-MOSQUERA|3432.82|965.85|0.21957773599747196|2021
9499|2021-04|ANTIOQUIA-ITAGUI|7916.982|965.4500000000002|0.10869207892613195|2021
9706|2021-05|BOYACA-SOGAMOSO|2250.0|961.5699999999999|0.2994080776691774|2021
8722|2020-11|CORDOBA-MONTERIA|10553.1|958.6500000000001|0.0832757834386605|2020
9915|2021-06|CUNDINAMARCA-ZIPAQUIRA|2437.0|957.0600000000001|0.2819808724654249|2021
8230|2020-08|CORDOBA-MONTERIA|10553.1|956.9600000000003|0.08314118258288837|2020
8364|2020-09|ATLANTICO-SOLEDAD|14577.072|953.47|0.061393221176698154|2020
4359|2018-08|VALLE DEL CAUCA-CALI|54421.57|953.3358000000001|0.01721602567493668|2018
9574|2021-04|CUNDINAMARCA-MOSQUERA|3432.82|951.0100000000002|0.21693587570685913|2021
8888|2020-12|CORDOBA-MONTERIA|10553.1|944.9300000000001|0.08218190420445938|2020
5268|2019-02|CORDOBA-MONTERIA|11353.68|941.1172999999999|0.07654597933062303|2019
9873|2021-06|BOYACA-SOGAMOSO|2250.0|936.51|0.293898340190365|2021
8005|2020-07|ANTIOQUIA-ITAGUI|7167.75|931.59|0.11502048315047893|2020
9566|2021-04|CUNDINAMARCA-CHIA|3168.44|929.6|0.22684014797317742|2021
7872|2020-06|BOYACA-DUITAMA|2323.78|927.3100000000001|0.28523049192732286|2020
6711|2019-11|BOYACA-SOGAMOSO|2057.19|920.89|0.3092227206790953|2019
8727|2020-11|CUNDINAMARCA-CHIA|2880.93|908.7799999999999|0.23980199012589354|2020
8597|2020-10|NORTE DE SANTANDER-CUCUTA|19219.25|907.18|0.04507406430251167|2020
9433|2021-03|NORTE DE SANTANDER-CUCUTA|21191.34|907.0600000000002|0.041046410599862436|2021
4776|2018-11|CORDOBA-MONTERIA|10092.8|906.0177|0.08237409917249561|2018
9369|2021-03|BOYACA-SOGAMOSO|2250.0|901.8900000000001|0.2861426001541932|2021
4939|2018-12|CORDOBA-MONTERIA|10092.8|898.9294|0.08178234445982631|2018
8901|2020-12|CUNDINAMARCA-MOSQUERA|3026.44|888.09|0.22687014788493126|2020
2430|2017-08|META-VILLAVICENCIO|11659.9|886.66695|0.07067008477566049|2017
8690|2020-11|ATLANTICO-SOLEDAD|14577.072|883.9100000000001|0.05717036602202888|2020
8762|2020-11|NORTE DE SANTANDER-CUCUTA|19219.25|881.5499999999998|0.04385646342434131|2020
6953|2019-12|SANTANDER-BARRANCABERMEJA|4084.74|881.2|0.17744878109683165|2019
8567|2020-10|CUNDINAMARCA-FUNZA|1950.2500000000002|880.39|0.3110215357657632|2020
9874|2021-06|BOYACA-TUNJA|4804.79|879.2199999999999|0.15468304946683764|2021
4198|2018-07|VALLE DEL CAUCA-CALI|54429.76|879.0527999999999|0.015893539483096623|2018
9237|2021-02|CUNDINAMARCA-MOSQUERA|3432.82|877.48|0.20357747720576294|2021
8536|2020-10|BOYACA-DUITAMA|2158.08|877.35|0.2890364791808739|2020
9736|2021-05|CUNDINAMARCA-FUNZA|2216.2000000000003|871.6400000000001|0.28228146536089954|2021
8896|2020-12|CUNDINAMARCA-FUNZA|1939.4|869.61|0.3095788195841239|2020
7118|2020-01|SANTANDER-BARRANCABERMEJA|8532.84|869.54|0.09248083995754265|2020
9569|2021-04|CUNDINAMARCA-FUNZA|2216.2000000000003|863.1599999999999|0.28030499844123447|2021
8942|2020-12|SANTANDER-BARRANCABERMEJA|4342.96|861.11|0.1654685659493435|2020
8373|2020-09|BOYACA-DUITAMA|2158.08|861.01|0.28518858331483987|2020
5728|2019-05|BOYACA-SOGAMOSO|2059.88|857.0794999999999|0.2938263284080564|2019
8527|2020-10|ATLANTICO-SOLEDAD|14577.072|853.7700000000001|0.05532880188909977|2020
8465|2020-09|TOLIMA-IBAGUE|12195.805|852.65|0.06534490098636199|2020
9538|2021-04|BOYACA-SOGAMOSO|2250.0|850.5|0.274310595065312|2021
7728|2020-05|CORDOBA-MONTERIA|10733.160000000002|849.1400000000002|0.07331359056491371|2020
8383|2020-09|CASANARE-YOPAL|3535.9300000000003|847.67|0.19337302673601603|2020
2896|2017-11|META-VILLAVICENCIO|11659.9|847.6147|0.06776843524317425|2017
1586|2017-03|ANTIOQUIA-MEDELLIN|52384.46|847.51503|0.015921164479100487|2017
8865|2020-12|BOYACA-DUITAMA|2158.08|847.05|0.28186800571023546|2020
6458|2019-09|SANTANDER-BARRANCABERMEJA|4084.74|846.43|0.17164891901921855|2019
8628|2020-10|TOLIMA-IBAGUE|12195.805|846.38|0.06489556772887366|2020
7395|2020-03|CORDOBA-MONTERIA|10733.160000000002|845.7299999999998|0.07304068006518757|2020
10499|2021-10|ANTIOQUIA-ITAGUI|7691.38|844.4099999999999|0.09892581705969802|2021
10333|2021-09|ANTIOQUIA-ITAGUI|7691.38|844.13|0.0988962581029136|2021
9405|2021-03|CUNDINAMARCA-MOSQUERA|3432.82|843.34|0.1972190002245005|2021
6623|2019-10|SANTANDER-BARRANCABERMEJA|4084.74|840.85|0.17071051386737426|2019
8856|2020-12|ATLANTICO-SOLEDAD|14577.072|836.0999999999999|0.05424581001237123|2020
6304|2019-08|SUCRE-SINCELEJO|5597.208|833.97|0.12967608733578825|2019
2586|2017-09|META-VILLAVICENCIO|11659.9|833.717225|0.06673145254776285|2017
6829|2019-12|ANTIOQUIA-BELLO|8949.992|832.8899999999999|0.08513748811444316|2019
9728|2021-05|CORDOBA-MONTERIA|11354.039999999999|832.7500000000001|0.06833218591606159|2021
7837|2020-06|ANTIOQUIA-ITAGUI|7464.973|830.7799999999999|0.10014521888489204|2020
6788|2019-11|SANTANDER-BARRANCABERMEJA|4084.74|829.7800000000001|0.16884253192580356|2019
10172|2021-08|ANTIOQUIA-RIONEGRO|2955.0|829.3199999999999|0.21914637239979706|2021
7043|2020-01|BOYACA-SOGAMOSO|4362.96|825.98|0.15918087316484675|2020
6053|2019-07|BOYACA-SOGAMOSO|2057.19|825.4649999999999|0.2863558074067136|2019
10167|2021-08|ANTIOQUIA-ITAGUI|7691.38|822.2900000000001|0.09658466912624052|2021
9768|2021-05|NORTE DE SANTANDER-CUCUTA|21191.34|821.96|0.037339244911031064|2021
7561|2020-04|CORDOBA-MONTERIA|10733.160000000002|817.4100000000001|0.07076793612782746|2020
5605|2019-04|CUNDINAMARCA-MOSQUERA|5595.73|816.075|0.12727695243383105|2019
9400|2021-03|CUNDINAMARCA-FUNZA|2216.2000000000003|814.04|0.26863878768678384|2021
8401|2020-09|CUNDINAMARCA-CHIA|2880.93|812.11|0.21990284426921994|2020
9199|2021-02|BOYACA-DUITAMA|2559.61|809.7300000000001|0.24032303062320814|2021
8198|2020-08|ATLANTICO-SOLEDAD|14577.072|801.0600000000001|0.05209085212690333|2020
8959|2020-12|TOLIMA-IBAGUE|12195.805|797.24|0.06135898090093585|2020
8367|2020-09|BOLIVAR-CARTAGENA DE INDIAS|32781.03|795.04|0.023678768837448814|2020
5766|2019-05|CUNDINAMARCA-MOSQUERA|5595.73|794.5699999999999|0.12434001533574324|2019
8564|2020-10|CUNDINAMARCA-CHIA|2880.93|788.96|0.21498192043903225|2020
8735|2020-11|CUNDINAMARCA-MOSQUERA|3026.44|788.2|0.20662500262147934|2020
7373|2020-03|BOYACA-SOGAMOSO|2181.48|787.7800000000001|0.2653118958932529|2020
3037|2017-12|CUNDINAMARCA-SOACHA|9879.6|786.3960000000001|0.07372926072726822|2017
10826|2021-12|ANTIOQUIA-ITAGUI|7691.38|785.7800000000001|0.0926937795204998|2021
7782|2020-05|SANTANDER-BARRANCABERMEJA|4266.42|785.22|0.15543862983110435|2020
4288|2018-08|CORDOBA-MONTERIA|10092.8|782.1185999999999|0.07191949004565422|2018
5405|2019-03|BOYACA-SOGAMOSO|2059.88|780.4770000000001|0.27478130389947464|2019
7896|2020-06|CORDOBA-MONTERIA|10733.160000000002|779.1999999999999|0.06768377639337197|2020
6546|2019-10|BOYACA-SOGAMOSO|2057.19|775.4399999999999|0.2737526609546605|2019
9110|2021-01|SANTANDER-BARRANCABERMEJA|4783.98|772.8800000000001|0.13908574266762166|2021
5804|2019-05|SANTANDER-BARRANCABERMEJA|4210.92|772.4142|0.15499947806029143|2019
10652|2021-11|ANTIOQUIA-BELLO|10135.597|771.3100000000001|0.07071757373561544|2021
8776|2020-11|SANTANDER-BARRANCABERMEJA|4458.96|770.44|0.14732856541859488|2020
8699|2020-11|BOYACA-DUITAMA|2158.08|770.0400000000001|0.2629810253678128|2020
10062|2021-07|CORDOBA-MONTERIA|11059.820000000002|769.73|0.06506840919561606|2021
8546|2020-10|CASANARE-YOPAL|3535.9300000000003|769.71|0.1787678486821936|2020
8922|2020-12|MAGDALENA-SANTA MARTA|14911.478|768.8799999999999|0.04903459474585976|2020
9895|2021-06|CORDOBA-MONTERIA|22087.32|767.49|0.03358111487253668|2021
6242|2019-08|CORDOBA-MONTERIA|9831.449999999999|764.89|0.07218435799530783|2019
6875|2019-12|BOYACA-DUITAMA|699.76|764.54|0.5221197841972274|2019
9069|2021-01|CUNDINAMARCA-MOSQUERA|3432.82|763.1600000000001|0.18187884594302164|2021
9715|2021-05|CASANARE-YOPAL|3978.936|762.54|0.1608233385553359|2021
4037|2018-06|VALLE DEL CAUCA-CALI|54987.219999999994|759.8373|0.013630088058477664|2018
8793|2020-11|TOLIMA-IBAGUE|12195.805|759.6099999999999|0.05863262581708111|2020
7704|2020-05|BOYACA-DUITAMA|2323.78|753.94|0.24496705353313492|2020
9979|2021-06|VALLE DEL CAUCA-PALMIRA|7041.59|753.7699999999999|0.09669470043718313|2021
5890|2019-06|BOYACA-SOGAMOSO|2059.88|753.468|0.2678189829342122|2019
9527|2021-04|ATLANTICO-SOLEDAD|13789.793|752.24|0.051728668199281354|2021
7506|2020-04|ANTIOQUIA-RIONEGRO|3428.1800000000003|751.8499999999999|0.17986713014021424|2020
4914|2018-12|BOYACA-SOGAMOSO|1996.857|750.4845|0.2731675330496773|2018
4586|2018-10|BOYACA-SOGAMOSO|2009.81|746.491|0.27083072567183336|2018
8611|2020-10|SANTANDER-BARRANCABERMEJA|4458.96|745.96|0.14331824504507273|2020
6255|2019-08|CUNDINAMARCA-MOSQUERA|2934.2|745.74|0.20265004320722624|2019
7284|2020-02|SANTANDER-BUCARAMANGA|30352.559999999998|745.02|0.023957491226005368|2020
8299|2020-08|TOLIMA-IBAGUE|12195.805|743.4000000000001|0.05745329794218425|2020
8868|2020-12|BOYACA-TUNJA|3913.91|743.0899999999999|0.15956409705819194|2020
9862|2021-06|ATLANTICO-SOLEDAD|13789.793|743.0699999999999|0.051130324424031245|2021
10101|2021-07|NORTE DE SANTANDER-CUCUTA|20191.91|735.5600000000001|0.03514806137578981|2021
9190|2021-02|ATLANTICO-SOLEDAD|13789.793|733.0|0.05047238502951877|2021
6789|2019-11|SANTANDER-BUCARAMANGA|16090.466999999999|732.14|0.04352119739823917|2019
6845|2019-12|ANTIOQUIA-RIONEGRO|3416.83|732.0699999999999|0.1764491793005375|2019
3855|2018-05|SANTANDER-BARRANCABERMEJA|4131.91|731.7573500000001|0.15045382369746158|2018
9167|2021-02|ANTIOQUIA-RIONEGRO|3781.27|730.75|0.16195628565476217|2021
8235|2020-08|CUNDINAMARCA-CHIA|2880.93|729.7|0.20209769486211548|2020
4262|2018-08|BOYACA-SOGAMOSO|2114.75|728.7953|0.2562981148919977|2018
5966|2019-06|SANTANDER-BARRANCABERMEJA|4210.92|727.7266999999999|0.14735346425975357|2019
8730|2020-11|CUNDINAMARCA-FUNZA|1939.4|727.0400000000001|0.2726631763699915|2020
4176|2018-07|SANTANDER-BARRANCABERMEJA|3952.58|725.8440999999999|0.15514713597683458|2018
5928|2019-06|CUNDINAMARCA-MOSQUERA|5595.74|725.385|0.1147556803575313|2019
9064|2021-01|CUNDINAMARCA-FUNZA|2216.2000000000003|725.1600000000001|0.24653901596540373|2021
8040|2020-07|BOYACA-DUITAMA|2158.08|724.9499999999999|0.25145419922789564|2020
7176|2020-02|ANTIOQUIA-RIONEGRO|6856.360000000001|724.45|0.09556366667941817|2020
6679|2019-11|ANTIOQUIA-RIONEGRO|665.08|724.44|0.5213598940641373|2019
5076|2019-01|BOYACA-SOGAMOSO|2059.88|724.228|0.2601292765941551|2019
4128|2018-07|CORDOBA-MONTERIA|10092.8|724.1039|0.06694188158591295|2018
6293|2019-08|SANTANDER-BARRANCABERMEJA|4084.74|724.0799999999999|0.15057332152170386|2019
2279|2017-07|META-VILLAVICENCIO|11659.9|722.22829|0.058328283561985286|2017
7010|2020-01|ANTIOQUIA-RIONEGRO|6856.360000000001|722.1199999999999|0.09528559816744253|2020
9056|2021-01|CORDOBA-MONTERIA|11354.039999999999|720.7300000000001|0.05968892161092925|2021
8031|2020-07|ATLANTICO-SOLEDAD|14577.072|720.1700000000001|0.04707842106439841|2020
9034|2021-01|BOYACA-TUNJA|4804.79|719.53|0.13024770469487648|2021
