|AUX_PER|AUX_LOC|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|AÑO|Total population_x|Departamento|Municipio|REGION|DP|DPNOM|DPMP|MPIO|ÁREA GEOGRÁFICA|Tasa_de_aprovechamiento|Ton_percapita_apro|kg_percapita_apro|Ton_percapita_disp|kg_percapita_disp
77|2019-09|BOGOTA, D.C.-BOGOTA, D.C.|171281.6|85283.78999999998|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|33.24056685899839|0.011232087309266808|11.232087309266808|0.022558212828849587|11.232087309266808
78|2019-08|BOGOTA, D.C.-BOGOTA, D.C.|171281.94|82528.36999999991|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|32.51576738549349|0.010869191640421641|10.869191640421642|0.02255825760769543|10.869191640421642
79|2019-08|BOGOTA, D.C.-BOGOTA, D.C.|171281.94|82528.36999999991|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|32.51576738549349|0.010869191640421641|10.869191640421642|0.02255825760769543|10.869191640421642
80|2019-08|BOGOTA, D.C.-BOGOTA, D.C.|171281.94|82528.36999999991|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|32.51576738549349|0.010869191640421641|10.869191640421642|0.02255825760769543|10.869191640421642
81|2019-03|BOGOTA, D.C.-BOGOTA, D.C.|174309.16600000003|82318.25689999995|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|32.07695263809624|0.010841519222439042|10.841519222439041|0.022956950802930805|10.841519222439041
82|2019-03|BOGOTA, D.C.-BOGOTA, D.C.|174309.16600000003|82318.25689999995|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|32.07695263809624|0.010841519222439042|10.841519222439041|0.022956950802930805|10.841519222439041
83|2019-03|BOGOTA, D.C.-BOGOTA, D.C.|174309.16600000003|82318.25689999995|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|32.07695263809624|0.010841519222439042|10.841519222439041|0.022956950802930805|10.841519222439041
84|2021-09|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|81171.77999999996|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|32.710758528809755|0.010361252191841195|10.361252191841196|0.02131411291079192|10.361252191841196
85|2021-09|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|81171.77999999996|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|32.710758528809755|0.010361252191841195|10.361252191841196|0.02131411291079192|10.361252191841196
86|2021-09|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|81171.77999999996|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|32.710758528809755|0.010361252191841195|10.361252191841196|0.02131411291079192|10.361252191841196
87|2019-02|BOGOTA, D.C.-BOGOTA, D.C.|174255.24|80057.79950000005|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|31.48002149531937|0.010543811359365917|10.543811359365918|0.022949848614575434|10.543811359365918
88|2019-02|BOGOTA, D.C.-BOGOTA, D.C.|174255.24|80057.79950000005|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|31.48002149531937|0.010543811359365917|10.543811359365918|0.022949848614575434|10.543811359365918
89|2019-02|BOGOTA, D.C.-BOGOTA, D.C.|174255.24|80057.79950000005|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|31.48002149531937|0.010543811359365917|10.543811359365918|0.022949848614575434|10.543811359365918
90|2018-12|BOGOTA, D.C.-BOGOTA, D.C.|178855.33|75456.61399999997|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|29.67088875699836|0.010179553746975066|10.179553746975065|0.02412866610563737|10.179553746975065
91|2018-12|BOGOTA, D.C.-BOGOTA, D.C.|178855.33|75456.61399999997|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|29.67088875699836|0.010179553746975066|10.179553746975065|0.02412866610563737|10.179553746975065
92|2018-12|BOGOTA, D.C.-BOGOTA, D.C.|178855.33|75456.61399999997|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|29.67088875699836|0.010179553746975066|10.179553746975065|0.02412866610563737|10.179553746975065
93|2021-07|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|75340.97999999995|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|31.09161342080468|0.009616973955239907|9.616973955239907|0.02131411291079192|9.616973955239907
94|2021-07|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|75340.97999999995|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|31.09161342080468|0.009616973955239907|9.616973955239907|0.02131411291079192|9.616973955239907
95|2021-07|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|75340.97999999995|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|31.09161342080468|0.009616973955239907|9.616973955239907|0.02131411291079192|9.616973955239907
96|2019-01|BOGOTA, D.C.-BOGOTA, D.C.|175856.83|74992.18255|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|29.8953469211095|0.009876657004972164|9.876657004972163|0.02316078200195947|9.876657004972163
97|2019-01|BOGOTA, D.C.-BOGOTA, D.C.|175856.83|74992.18255|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|29.8953469211095|0.009876657004972164|9.876657004972163|0.02316078200195947|9.876657004972163
98|2019-01|BOGOTA, D.C.-BOGOTA, D.C.|175856.83|74992.18255|2019|7592871|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|29.8953469211095|0.009876657004972164|9.876657004972163|0.02316078200195947|9.876657004972163
99|2021-12|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|72477.45999999993|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|30.26757591735725|0.009251457110883637|9.251457110883637|0.02131411291079192|9.251457110883637
100|2021-12|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|72477.45999999993|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|30.26757591735725|0.009251457110883637|9.251457110883637|0.02131411291079192|9.251457110883637
101|2021-12|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|72477.45999999993|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|30.26757591735725|0.009251457110883637|9.251457110883637|0.02131411291079192|9.251457110883637
102|2021-08|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|72190.31999999998|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|30.18385688023312|0.009214804841408152|9.214804841408151|0.02131411291079192|9.214804841408151
103|2021-08|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|72190.31999999998|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|30.18385688023312|0.009214804841408152|9.214804841408151|0.02131411291079192|9.214804841408151
104|2021-08|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|72190.31999999998|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|30.18385688023312|0.009214804841408152|9.214804841408151|0.02131411291079192|9.214804841408151
105|2018-11|BOGOTA, D.C.-BOGOTA, D.C.|178855.33|71219.57935000006|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|28.479298277110438|0.009607952138301373|9.607952138301373|0.02412866610563737|9.607952138301373
106|2018-11|BOGOTA, D.C.-BOGOTA, D.C.|178855.33|71219.57935000006|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|28.479298277110438|0.009607952138301373|9.607952138301373|0.02412866610563737|9.607952138301373
107|2018-11|BOGOTA, D.C.-BOGOTA, D.C.|178855.33|71219.57935000006|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|28.479298277110438|0.009607952138301373|9.607952138301373|0.02412866610563737|9.607952138301373
108|2018-10|BOGOTA, D.C.-BOGOTA, D.C.|181105.83|69470.20709999997|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|27.724202163942667|0.009371951237938384|9.371951237938385|0.024432272171337158|9.371951237938385
109|2018-10|BOGOTA, D.C.-BOGOTA, D.C.|181105.83|69470.20709999997|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|27.724202163942667|0.009371951237938384|9.371951237938385|0.024432272171337158|9.371951237938385
110|2018-10|BOGOTA, D.C.-BOGOTA, D.C.|181105.83|69470.20709999997|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|27.724202163942667|0.009371951237938384|9.371951237938385|0.024432272171337158|9.371951237938385
111|2021-11|BOGOTA, D.C.-BOGOTA, D.C.|166978.31|66656.26999999999|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|28.530138817635642|0.00850840555224314|8.50840555224314|0.02131411163433202|8.50840555224314
112|2021-11|BOGOTA, D.C.-BOGOTA, D.C.|166978.31|66656.26999999999|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|28.530138817635642|0.00850840555224314|8.50840555224314|0.02131411163433202|8.50840555224314
113|2021-11|BOGOTA, D.C.-BOGOTA, D.C.|166978.31|66656.26999999999|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|28.530138817635642|0.00850840555224314|8.50840555224314|0.02131411163433202|8.50840555224314
114|2018-09|BOGOTA, D.C.-BOGOTA, D.C.|181462.32|66628.70530000003|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|26.856556064222943|0.008988615453811815|8.988615453811814|0.024480364829129346|8.988615453811814
115|2018-09|BOGOTA, D.C.-BOGOTA, D.C.|181462.32|66628.70530000003|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|26.856556064222943|0.008988615453811815|8.988615453811814|0.024480364829129346|8.988615453811814
116|2018-09|BOGOTA, D.C.-BOGOTA, D.C.|181462.32|66628.70530000003|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|26.856556064222943|0.008988615453811815|8.988615453811814|0.024480364829129346|8.988615453811814
117|2018-08|BOGOTA, D.C.-BOGOTA, D.C.|183411.73|66504.00775999996|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|26.61057216967478|0.008971793001236005|8.971793001236005|0.02474335203221125|8.971793001236005
118|2018-08|BOGOTA, D.C.-BOGOTA, D.C.|183411.73|66504.00775999996|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|26.61057216967478|0.008971793001236005|8.971793001236005|0.02474335203221125|8.971793001236005
119|2018-08|BOGOTA, D.C.-BOGOTA, D.C.|183411.73|66504.00775999996|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|26.61057216967478|0.008971793001236005|8.971793001236005|0.02474335203221125|8.971793001236005
120|2018-04|BOGOTA, D.C.-BOGOTA, D.C.|196087.56|65620.90451|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|25.07404742634627|0.008852657029967759|8.852657029967759|0.02645339818896722|8.852657029967759
121|2018-04|BOGOTA, D.C.-BOGOTA, D.C.|196087.56|65620.90451|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|25.07404742634627|0.008852657029967759|8.852657029967759|0.02645339818896722|8.852657029967759
122|2018-04|BOGOTA, D.C.-BOGOTA, D.C.|196087.56|65620.90451|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|25.07404742634627|0.008852657029967759|8.852657029967759|0.02645339818896722|8.852657029967759
123|2018-07|BOGOTA, D.C.-BOGOTA, D.C.|182065.71|63727.318899999984|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|25.92722795483643|0.008597200874838751|8.597200874838752|0.024561765790685707|8.597200874838752
124|2018-07|BOGOTA, D.C.-BOGOTA, D.C.|182065.71|63727.318899999984|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|25.92722795483643|0.008597200874838751|8.597200874838752|0.024561765790685707|8.597200874838752
125|2018-07|BOGOTA, D.C.-BOGOTA, D.C.|182065.71|63727.318899999984|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|25.92722795483643|0.008597200874838751|8.597200874838752|0.024561765790685707|8.597200874838752
126|2018-05|BOGOTA, D.C.-BOGOTA, D.C.|198958.44|63204.65530000002|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|24.1089064147924|0.008526690393043384|8.526690393043385|0.026840697270014188|8.526690393043385
127|2018-05|BOGOTA, D.C.-BOGOTA, D.C.|198958.44|63204.65530000002|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|24.1089064147924|0.008526690393043384|8.526690393043385|0.026840697270014188|8.526690393043385
128|2018-05|BOGOTA, D.C.-BOGOTA, D.C.|198958.44|63204.65530000002|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|24.1089064147924|0.008526690393043384|8.526690393043385|0.026840697270014188|8.526690393043385
129|2018-06|BOGOTA, D.C.-BOGOTA, D.C.|196998.21|62866.28139000002|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|24.19194752377746|0.008481041705395948|8.481041705395949|0.026576250383470446|8.481041705395949
130|2018-06|BOGOTA, D.C.-BOGOTA, D.C.|196998.21|62866.28139000002|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|24.19194752377746|0.008481041705395948|8.481041705395949|0.026576250383470446|8.481041705395949
131|2018-06|BOGOTA, D.C.-BOGOTA, D.C.|196998.21|62866.28139000002|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|24.19194752377746|0.008481041705395948|8.481041705395949|0.026576250383470446|8.481041705395949
132|2021-10|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|62302.39000000003|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|27.172974996457413|0.007952650230713747|7.952650230713747|0.02131411291079192|7.952650230713747
133|2021-10|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|62302.39000000003|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|27.172974996457413|0.007952650230713747|7.952650230713747|0.02131411291079192|7.952650230713747
134|2021-10|BOGOTA, D.C.-BOGOTA, D.C.|166978.32|62302.39000000003|2021|7834167|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|27.172974996457413|0.007952650230713747|7.952650230713747|0.02131411291079192|7.952650230713747
135|2018-02|BOGOTA, D.C.-BOGOTA, D.C.|366528.86|59947.63129999999|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|14.05649139469929|0.00808729815019522|8.08729815019522|0.04944696074206961|8.08729815019522
136|2018-02|BOGOTA, D.C.-BOGOTA, D.C.|366528.86|59947.63129999999|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|14.05649139469929|0.00808729815019522|8.08729815019522|0.04944696074206961|8.08729815019522
137|2018-02|BOGOTA, D.C.-BOGOTA, D.C.|366528.86|59947.63129999999|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|14.05649139469929|0.00808729815019522|8.08729815019522|0.04944696074206961|8.08729815019522
138|2018-03|BOGOTA, D.C.-BOGOTA, D.C.|194104.48|58831.508600000016|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|23.25944557183508|0.007936726445336205|7.936726445336205|0.026185868699179205|7.936726445336205
139|2018-03|BOGOTA, D.C.-BOGOTA, D.C.|194104.48|58831.508600000016|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|23.25944557183508|0.007936726445336205|7.936726445336205|0.026185868699179205|7.936726445336205
140|2018-03|BOGOTA, D.C.-BOGOTA, D.C.|194104.48|58831.508600000016|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|23.25944557183508|0.007936726445336205|7.936726445336205|0.026185868699179205|7.936726445336205
141|2017-12|BOGOTA, D.C.-BOGOTA, D.C.|188939.05|56695.01519999995|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|23.0810881845064|0.00772680194438148|7.726801944381481|0.02574996432683893|7.726801944381481
142|2017-12|BOGOTA, D.C.-BOGOTA, D.C.|188939.05|56695.01519999995|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|23.0810881845064|0.00772680194438148|7.726801944381481|0.02574996432683893|7.726801944381481
143|2017-12|BOGOTA, D.C.-BOGOTA, D.C.|188939.05|56695.01519999995|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|23.0810881845064|0.00772680194438148|7.726801944381481|0.02574996432683893|7.726801944381481
144|2018-01|BOGOTA, D.C.-BOGOTA, D.C.|189355.05|54930.18349999999|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|22.48608428474658|0.007410414086026349|7.410414086026349|0.025545141857758837|7.410414086026349
145|2018-01|BOGOTA, D.C.-BOGOTA, D.C.|189355.05|54930.18349999999|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|22.48608428474658|0.007410414086026349|7.410414086026349|0.025545141857758837|7.410414086026349
146|2018-01|BOGOTA, D.C.-BOGOTA, D.C.|189355.05|54930.18349999999|2018|7412566|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|22.48608428474658|0.007410414086026349|7.410414086026349|0.025545141857758837|7.410414086026349
147|2017-11|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|49583.13628|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|20.78760895963008|0.006757544247326284|6.757544247326284|0.025750014753083805|6.757544247326284
148|2017-11|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|49583.13628|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|20.78760895963008|0.006757544247326284|6.757544247326284|0.025750014753083805|6.757544247326284
149|2017-11|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|49583.13628|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|20.78760895963008|0.006757544247326284|6.757544247326284|0.025750014753083805|6.757544247326284
150|2017-10|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|47567.65345999999|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|20.11257116504171|0.0064828598413426775|6.482859841342678|0.025750014753083805|6.482859841342678
151|2017-10|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|47567.65345999999|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|20.11257116504171|0.0064828598413426775|6.482859841342678|0.025750014753083805|6.482859841342678
152|2017-10|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|47567.65345999999|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|20.11257116504171|0.0064828598413426775|6.482859841342678|0.025750014753083805|6.482859841342678
153|2017-09|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|43782.19772999999|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|18.81312022366371|0.0059669508748885335|5.966950874888534|0.025750014753083805|5.966950874888534
154|2017-09|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|43782.19772999999|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|18.81312022366371|0.0059669508748885335|5.966950874888534|0.025750014753083805|5.966950874888534
155|2017-09|BOGOTA, D.C.-BOGOTA, D.C.|188939.42|43782.19772999999|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|18.81312022366371|0.0059669508748885335|5.966950874888534|0.025750014753083805|5.966950874888534
156|2017-07|BOGOTA, D.C.-BOGOTA, D.C.|157614.84999999998|41298.21721|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Cabecera Municipal|20.76194278699645|0.005628416253387247|5.628416253387247|0.021480878436088615|5.628416253387247
157|2017-07|BOGOTA, D.C.-BOGOTA, D.C.|157614.84999999998|41298.21721|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Centros Poblados y Rural Disperso|20.76194278699645|0.005628416253387247|5.628416253387247|0.021480878436088615|5.628416253387247
158|2017-07|BOGOTA, D.C.-BOGOTA, D.C.|157614.84999999998|41298.21721|2017|7337449|BOGOTA, D.C.|BOGOTA, D.C.|CENTRO ORIENTE|11|BOGOTA, D.C.|11001|BOGOTA, D.C.|Total|20.76194278699645|0.005628416253387247|5.628416253387247|0.021480878436088615|5.628416253387247
