ID EMPRESA,NOMBRE EMPRESA,AÑO CARGUE,PERIODO CARGUE,NUAP,DEPARTAMENTO,MUNICIPIO,NUMERO DE SUSCRIPTORES ATENDIDOS,NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO,COSTO DE RECOLECCION  Y TRANSPORTE,COSTO DE DISPOSICION FINAL,TONELADAS DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN ,TONELADAS MENSUALES DE RECHAZO DEL APROVECHAMIENTO DEL ÁREA DE PRESTACIÓN. ,TONELADAS MENSUALES DE BARRIDO Y LIMPIEZA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE LIMPIEZA URBANA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN-QNAZ,"TONELADAS MENSUALES EFECTIVAMENTE APROVECHADAS NO AFORADAS DE LA PERSONA PRESTADORA J DE RTA, REPORTADAS POR LAS ECA-QAJ. "
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2019,NOVIEMBRE,1577808638,ATLANTICO,SABANALARGA,3541,17,0,0,322,0,0,0,,
26714,CAUCASEO LIMPIA S.A E.S.P,2020,JUNIO,623019573,CAUCA,PUERTO TEJADA,8957,118,92997,170493,851.45,0,43,0,,
22087,FUTURASEO S.A.S E.S.P,2020,JUNIO,346105045,ANTIOQUIA,APARTADO,37854,295,103653.08,41694,2909.99,0.07,221.73,34.09,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2020,ENERO,1234676130,VALLE DEL CAUCA,CANDELARIA,233,0,192221,23747,106.8,0,0,0,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2020,FEBRERO,1234676130,VALLE DEL CAUCA,CANDELARIA,233,0,192221,23747,106.8,0,0,0,,
2377,EMPRESA PRESTADORA DEL SERVICIO PUBLICO DE ASEO CIUDAD BOLIVAR,2020,JUNIO,827505101,ANTIOQUIA,CIUDAD BOLIVAR,6505,15,108303.52,151977.14,345.73,0,17.1,3.76,,
2711,EMPRESA DE SERVICIOS PÚBLICOS DE BARBOSA,2020,JUNIO,176805079,ANTIOQUIA,BARBOSA,8364,18,114020.61,29779.27,557.51,0.47,36.69,2.56,,
2238,ASEO SABANETA S.A.S. E.S.P.,2020,JUNIO,242305631,ANTIOQUIA,SABANETA,42474,10,147232.45,29062.92,2377.483,1.303,65.495,4.123,,
20286,BUENAVENTURA MEDIO AMBIENTE S.A. E.S.P.,2020,ABRIL,1614176109,VALLE DEL CAUCA,BUENAVENTURA,71759,537,104107.88,51506.76,5746.83,0,386.94,0,,
2044,INTERASEO S.A.S.  E.S.P.,2020,JUNIO,648844001,LA GUAJIRA,RIOHACHA,35402,271,91145.17,59593.01,4076.68,0.232,245.832,5.532,,
3364,TERRANOVA SERVICIOS S.A. E.S.P,2020,JUNIO,338176364,VALLE DEL CAUCA,JAMUNDI,8594,1107,158973,29480,369.39,0,29.55,0,,
22341,PROMOVALLE S.A. ESP,2020,JUNIO,266176001,VALLE DEL CAUCA,CALI,741033,3786,141497.51,24610.4,54138.59,34.76,4245.76,281.17,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,JUNIO,441105212,ANTIOQUIA,COPACABANA,4,0,132328.88,23009.5,38.85,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,JUNIO,441005380,ANTIOQUIA,LA ESTRELLA,3,0,132328.88,23009.5,15.1,0,0,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,JUNIO,748973449,TOLIMA,MELGAR,18128,453,132612.7,36803.1,1167.97,0,119.13,0,,
1830,RIO ASEO TOTAL S.A. E.S.P.,2020,JUNIO,1062805615,ANTIOQUIA,RIONEGRO,40432,33,164101.87,36909.82,2838.88,8.4,106.45,85.17,,
1868,VEOLIA ASEO BUGA  S.A.  E.S.P.,2020,JUNIO,398176111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,37052,1037,93964.26,35093.73,2585.14,0,122.39,27.12,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2016,ABRIL,1577408296,ATLANTICO,GALAPA,7400,368,100462,23260,664,0,57,0,,
2690,BIOGER S.A.S. E.S.P.,2020,JUNIO,651113836,BOLIVAR,TURBACO,24748,1046,89180.93,50630.13,2587.32,0,26.9,1,,
22087,FUTURASEO S.A.S E.S.P,2020,JUNIO,693105790,ANTIOQUIA,TARAZA,8684,199,117183.7,114283,307.17,0,24.97,0,,
20108,LIMPIEZA Y SERVICIOS PÚBLICOS S.A.  E.S.P.,2020,JUNIO,52176001,VALLE DEL CAUCA,CALI,16535,1257,143708,29473,879.04,0,35.68,10.656,,
1874,AMBIENTAR E.S.P. S.A.,2020,JUNIO,960795001,GUAVIARE,SAN JOSE DEL GUAVIARE,12826,1182,12765,16495,810.25,0,82.7,0,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2020,JUNIO,366320011,CESAR,AGUACHICA,29246,5348,90405.17,54604.71,2584.86,0,144.95,11.64,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,JUNIO,441205631,ANTIOQUIA,SABANETA,3,0,132328.88,23009.5,26.07,0,0,0,,
21525,EMSERCOTA S.A.  E.S.P.,2020,JUNIO,985325214,CUNDINAMARCA,COTA,7810,472,126504.49,25844,801.55,0,13.53,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,JUNIO,748873275,TOLIMA,FLANDES,5564,503,151967.61,36803.1,205.24,0,21.66,0,,
2044,INTERASEO S.A.S.  E.S.P.,2020,JUNIO,649370708,SUCRE,SAN MARCOS,8217,38,228833.28,42195.58,435.83,0.003,51.653,0,,
2979,EMPRESA DE SERVICIOS URBANOS S.A.S E.S.P.,2020,JUNIO,324173443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,10071,18,155082,51330,777.99,0,57.72,3.03,,
22711,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ASEO DE CANDELARIA S.A. ESP.,2020,JUNIO,591276130,VALLE DEL CAUCA,CANDELARIA,29353,330,137986,40225,2062,0,38,0,,
23311,NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP,2020,JUNIO,438563594,QUINDIO,QUIMBAYA,8529,177,136482.55,39688.92,469.61,0,35.12,5.86,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2020,JUNIO,440505088,ANTIOQUIA,BELLO,3,0,132328.88,23009.5,44.05,0,0,0,,
20387,LIMPIEZA URBANA S.A. E.S.P.,2020,ABRIL,851968276,SANTANDER,FLORIDABLANCA,8062,68,113088.28,28908,489.94,0,26.35,0,,
3159,ASEO URBANO DE LOS PATIOS S.A. E.S.P.,2020,ABRIL,638354405,NORTE DE SANTANDER,LOS PATIOS,26848,2375,108083.24,29725.45,2788,0,139,3,,
3339,LIMPIEZA METROPOLITANA S.A E.S.P.,2020,ABRIL,972011001,"BOGOTA, D.C.","BOGOTA, D.C.",895339,4711,70612.88,36473.87,56209.68,0,3560.09,843.14,,
185,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MADRID E.S.P.",2020,ABRIL,1192725430,CUNDINAMARCA,MADRID,31979,2652,98271,25067,2183,0,137.62,40.65,,
2240,EMPRESA DE ASEO DE COPACABANA S.A. E.S.P.,2020,ABRIL,180105212,ANTIOQUIA,COPACABANA,21866,24,132930.54,29062.92,1206.987,1.047,29.997,3.505,,
22087,FUTURASEO S.A.S E.S.P,2020,ABRIL,346105045,ANTIOQUIA,APARTADO,37854,295,103653.08,41694,2909.99,0.07,221.73,34.09,,
20592,CORASEO S.A. E.S.P.,2020,ABRIL,488723660,CORDOBA,SAHAGUN,15724,83,125694.5,42195.57,1282.202,0,41.2,0,,
806,BIOAGRICOLA DEL LLANO S.A  EMPRESA DE SERVICIOS PUBLICOS,2020,ABRIL,2450001,META,VILLAVICENCIO,172507,1604,99468.7,35757.56,12390.77,18.92,1476.3,275.33,,
22333,VEOLIA ASEO CALI  S.A   E. S. P.,2020,ABRIL,404376001,VALLE DEL CAUCA,CALI,241395,444,141221.93,30611.84,15415.94,0,924.96,187.68,,
20108,LIMPIEZA Y SERVICIOS PÚBLICOS S.A.  E.S.P.,2020,ABRIL,52176001,VALLE DEL CAUCA,CALI,16535,1257,143708,29473,879.04,0,35.68,10.656,,
20592,CORASEO S.A. E.S.P.,2020,ABRIL,488423162,CORDOBA,CERETE,13823,110,116786.47,34528.27,1214.952,0,44.082,0,,
2690,BIOGER S.A.S. E.S.P.,2020,ABRIL,651113836,BOLIVAR,TURBACO,24748,1046,90095.27,51122.48,2587.32,0,26.9,1,,
20592,CORASEO S.A. E.S.P.,2020,ABRIL,488623189,CORDOBA,CIENAGA DE ORO,5899,12,135343.01,34528.17,553.738,0,20.28,0,,
1868,VEOLIA ASEO BUGA  S.A.  E.S.P.,2020,ABRIL,398176111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,37052,1037,94099.74,35093.73,2585.14,0,122.39,27.12,,
2044,INTERASEO S.A.S.  E.S.P.,2020,ABRIL,649547001,MAGDALENA,SANTA MARTA,160843,1376,91791.86,33009.5,15216.66,11.565,1122.022,204.353,,
2044,INTERASEO S.A.S.  E.S.P.,2020,ABRIL,649908685,ATLANTICO,SANTO TOMAS,5854,26,105705.26,34319.22,756.002,0,64.737,16.42,,
22303,EMPRESA DE SERVICIOS PUBLICOS DE TOCANCIPA S.A.  E.S.P.,2020,ABRIL,901625817,CUNDINAMARCA,TOCANCIPA,11351,1302,158329,30799,911.82,0,26.2,0,,
20300,URBASER MONTENEGRO S.A E.S.P.,2020,ABRIL,176163470,QUINDIO,MONTENEGRO,10869,78,112288.66,36225.41,724.34,0,36.22,0,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,ABRIL,748973449,TOLIMA,MELGAR,18128,453,132612.7,36803.1,1167.97,0,119.13,0,,
429,EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL LIBANO E.S.P.,2020,ABRIL,1228873411,TOLIMA,LIBANO,8112,187,1850,750,455,11.38,52.5,4,,
2173,SERVIASEO ITAGÜÍ S.A.S. E.S.P.,2020,ABRIL,310205360,ANTIOQUIA,ITAGUI,96556,86,138430.55,29062.92,7150.113,1.122,240.832,27.61,,
2163,EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP,2020,ABRIL,464750006,META,ACACIAS,23956,1958,145343.98,38317.54,1472.18,0,20.04,17.44,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2020,ABRIL,877611001,"BOGOTA, D.C.","BOGOTA, D.C.",507528,3695,81686.67,36473.87,33966.11,0,1349.71,817.49,,
2202,EMPRESA DE SERVICIOS PUBLICOS DE CAJICA S.A.  E.S.P.,2020,ABRIL,867525126,CUNDINAMARCA,CAJICA,29248,2757,121513.62,31431.81,1874.97,0,78.55,0,,
640,COMPAÑÍA DE SERVICIOS PÚBLICOS DE SOGAMOSO S.A. E.S.P.,2020,JULIO,603215759,BOYACA,SOGAMOSO,45960,2374,95222,48426,2011,0,105.83,51,,
2044,INTERASEO S.A.S.  E.S.P.,2020,JULIO,650108634,ATLANTICO,SABANAGRANDE,6040,16,109353.93,34124.21,725.603,0,36.258,9.865,,
2361,ASEO SIDERENSE S.A.S. E.S.P.,2020,JULIO,310105380,ANTIOQUIA,LA ESTRELLA,17652,37,153820.23,30077.92,1587.905,1.947,55.14,2.358,,
26721,EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE EL BAGRE ANTIOQUIA SA ESP,2020,SEPTIEMBRE,1491205250,ANTIOQUIA,EL BAGRE,9474,96,143632.43,45403.49,492.47,0,1.7,2,,
1876,EMPRESA METROPOLITANA DE ASEO DE PASTO S.A.  E.S.P. ,2020,SEPTIEMBRE,966052001,NARINO,PASTO,112346,6801,97137.39,35528.9,9047.06,3.44,397.88,267.54,,
3339,LIMPIEZA METROPOLITANA S.A E.S.P.,2020,SEPTIEMBRE,972011001,"BOGOTA, D.C.","BOGOTA, D.C.",880333,3830,71035.52,37389.25,51472.76,0,3070.45,775.75,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2018,MARZO,1577508573,ATLANTICO,PUERTO COLOMBIA,13134,1587,103504,29295,1097,0,133,0.76,,
1737,RUITOQUE S.A. E.S.P.,2020,SEPTIEMBRE,377168307,SANTANDER,GIRON,924,38,307528,28827,59.8,0,0,0,,
2372,EMPRESA DE ASEO DE BUCARAMANGA S.A. E.S.P.,2020,JULIO,579568001,SANTANDER,BUCARAMANGA,149198,867,84264,27649,11938.26,31.5,529.8,87,,
23365,PROMOCALI S.A. E.S.P.,2020,JULIO,266276001,VALLE DEL CAUCA,CALI,741189,3919,138351.78,24610.4,49869.37,31.64,3960.2,0,,
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2020,JULIO,1577308001,ATLANTICO,BARRANQUILLA,362674,37961,98081,31418,31933,31,1769,40,,
20592,CORASEO S.A. E.S.P.,2020,JULIO,488723660,CORDOBA,SAHAGUN,15862,69,127625.91,42195.57,1214.807,0,40.2,0,,
1896,VEOLIA ASEO PALMIRA S.A.S. E.S.P.,2020,JULIO,256276520,VALLE DEL CAUCA,PALMIRA,91364,2129,140211,34577,6044.32,0,244.52,0,,
1845,URBASER COLOMBIA S.A. E.S.P.,2020,JULIO,1343223001,CORDOBA,MONTERIA,4224,1,90677.38,31983.53,233.69,0,0,0,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2020,JULIO,388308758,ATLANTICO,SOLEDAD,117873,490,116721.77,34124.21,14577.072,0,615.175,34.662,,
23311,NEPSA DEL QUINDIO EMPRESA REGIONAL DE SERVICIOS PÚBLICOS S.A. ESP,2020,JULIO,438563594,QUINDIO,QUIMBAYA,8536,192,143071.05,39985.71,440.05,0,31.54,4.41,,
1737,RUITOQUE S.A. E.S.P.,2020,JULIO,377168307,SANTANDER,GIRON,924,38,307528,28827,59.8,0,0,0,,
22087,FUTURASEO S.A.S E.S.P,2020,JULIO,693105790,ANTIOQUIA,TARAZA,7658,141,182739.97,53122.92,239.3,0,22.06,0,,
429,EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL LIBANO E.S.P.,2020,JULIO,1228873411,TOLIMA,LIBANO,8138,187,1850,750,457,11.43,73.2,6,,
1967,ASEO CALDAS EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,2020,JULIO,128605129,ANTIOQUIA,CALDAS,22934,19,161996.19,30077.92,1214.948,4.283,21.42,0,,
1869,VEOLIA ASEO TULUA S.A.S  E.S.P,2020,JULIO,190176834,VALLE DEL CAUCA,TULUA,53161,875,102477,35129,3910.72,0,140.08,66.24,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,JULIO,748673268,TOLIMA,ESPINAL,22991,530,99331.48,36435.24,1677.57,0,176.99,0,,
40018,Area Limpia Distrito Capital S.A.S E.S.P,2020,JULIO,905511001,"BOGOTA, D.C.","BOGOTA, D.C.",430406,1110,104241.49,37389.25,23285.8,0,630.82,575.02,,
3159,ASEO URBANO DE LOS PATIOS S.A. E.S.P.,2020,JULIO,638354405,NORTE DE SANTANDER,LOS PATIOS,27596,1711,108398.59,30058.29,2440.67,0,161.14,2.24,,
1164,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PITALITO E.S.P.,2020,JULIO,1048541551,HUILA,PITALITO,22640,409,72367.11,102401.28,1535.26,0,102.51,0,,
1737,RUITOQUE S.A. E.S.P.,2020,JULIO,377068547,SANTANDER,PIEDECUESTA,954,265,244985,28746,73.42,0,2.6,0,,
26714,CAUCASEO LIMPIA S.A E.S.P,2020,JULIO,623019573,CAUCA,PUERTO TEJADA,8943,110,93151,170493,832.1,0,50,0,,
81,ASEO TECNICO S.A.S. E.S.P.,2020,AGOSTO,26144430,LA GUAJIRA,MAICAO,25863,186,98714.73,82460.75,2840.405,0.018,186.038,3.143,2651.22,38.07
82,"SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",2020,AGOSTO,1577308001,ATLANTICO,BARRANQUILLA,362674,37961,98081,31418,31933,31,1769,40,37561.36,5405.08
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2020,AGOSTO,372668276,SANTANDER,FLORIDABLANCA,48433,260,123061,28633,3704.48,0,155.28,0,3704.48,203.66
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2020,AGOSTO,372768307,SANTANDER,GIRON,35628,340,92324.68,28633,3015.21,1.19,109.15,0,3015.21,226.327
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2020,AGOSTO,1462768547,SANTANDER,PIEDECUESTA,3474,5,141584,28633,257.01,0,10.77,0,257.01,172.708
26714,CAUCASEO LIMPIA S.A E.S.P,2020,AGOSTO,623019573,CAUCA,PUERTO TEJADA,8943,110,93151,170493,832.1,0,50,0,882.1,0
26991,EMPRESA DE SERVICIOS PUBLICOS DE ANDES S.A E.S.P,2020,AGOSTO,1049305034,ANTIOQUIA,ANDES,9576,0,0,0,184,0,0,0,0,191
469,EMPRESA DE SERVICIOS PUBLICOS DE TAME  CARIBABARE E.S.P.,2020,SEPTIEMBRE,966181794,ARAUCA,TAME,9930,1010,94435.97,177139.98,651.87,0,610.92,636.89,651.87,0
730,EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO EMPRESA DE SERVICIOS PÚBLICOS DOMICILIARIOS,2020,SEPTIEMBRE,1158066170,RISARALDA,DOSQUEBRADAS,70438,3152,97610.69,28759.41,3252.69,0,86.61,0,3339.31,33.94
732,EMPRESAS PUBLICAS DE ARMENIA ,2020,SEPTIEMBRE,242463001,QUINDIO,ARMENIA,114510,4578,105365.81,47008.13,6387.16,0.22,76.66,201.4,6109.1,44.05
1770,CARTAGÜEÑA DE ASEO TOTAL E.S.P.,2020,SEPTIEMBRE,1018476147,VALLE DEL CAUCA,CARTAGO,43743,2268,126485,39705,2478,1,102,13,2362,15
1830,RIO ASEO TOTAL S.A. E.S.P.,2020,SEPTIEMBRE,1062805615,ANTIOQUIA,RIONEGRO,41240,26,161457.77,37100.32,2688,10.49,111.08,83.31,2493.62,689.55
1917,SOCIEDAD DE ASEO DE BELLO S.A. E.S.P.,2020,SEPTIEMBRE,124105088,ANTIOQUIA,BELLO,159582,71,128651.53,30017.27,8981.178,9.907,202.077,40.15,8738.952,551.956
2044,INTERASEO S.A.S.  E.S.P.,2020,SEPTIEMBRE,649470001,SUCRE,SINCELEJO,73963,753,86787.92,39844.44,6278.678,0.483,418.437,57.593,5802.648,348.852
2044,INTERASEO S.A.S.  E.S.P.,2020,SEPTIEMBRE,881508078,ATLANTICO,BARANOA,14282,78,119241,34124.21,1429.107,0,194.587,6.712,1227.808,28.154
2271,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE PIEDECUESTA E.S.P.,2020,SEPTIEMBRE,2168547,SANTANDER,PIEDECUESTA,35053,535,92179.75,29436.04,2213.71,0,39.46,0,2174.26,0
2377,EMPRESA PRESTADORA DEL SERVICIO PUBLICO DE ASEO CIUDAD BOLIVAR,2020,SEPTIEMBRE,827505101,ANTIOQUIA,CIUDAD BOLIVAR,6847,17,110601.33,151977.14,320.75,0,15.85,3.72,301.18,0
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2020,SEPTIEMBRE,718976895,VALLE DEL CAUCA,ZARZAL,9778,229,144464,35129,634.55,0,15.5,0,619,0.07
2690,BIOGER S.A.S. E.S.P.,2020,SEPTIEMBRE,651113836,BOLIVAR,TURBACO,25623,1149,90272.41,51050.52,2585.04,0,23.25,1,2585.04,0
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2020,SEPTIEMBRE,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,28107,2564,112340.27,30058.29,2190.62,0,62.34,2.35,2125.92,22.36
3304,SERVIASEO S.A.  E.S.P.,2020,SEPTIEMBRE,907770215,SUCRE,COROZAL,12405,476,98164.82,48549.02,1047.72,8.99,12.4,0,1035.32,31.36
3304,SERVIASEO S.A.  E.S.P.,2020,SEPTIEMBRE,907923182,CORDOBA,CHINU,6363,308,148891.73,48549.02,438.11,0,10.04,0,428.07,0
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,SEPTIEMBRE,1346073319,TOLIMA,GUAMO,6247,182,90887.01,36435.24,448.82,0,31.05,0,417.77,0.55
20592,CORASEO S.A. E.S.P.,2020,SEPTIEMBRE,488523162,CORDOBA,CERETE,1926,2,117147.03,35408,131.442,0,4.781,0,126.66,143.74
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2020,SEPTIEMBRE,1416725473,CUNDINAMARCA,MOSQUERA,1,0,96190,31901,3.48,0,0,0,3.48,515.472
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2020,SEPTIEMBRE,1106625286,CUNDINAMARCA,FUNZA,1,0,128169,31901,5.69,0,0,0,5.69,297.2
22087,FUTURASEO S.A.S E.S.P,2020,SEPTIEMBRE,346205837,ANTIOQUIA,TURBO,26271,262,94127.84,40164,2066.65,0,164.18,9.27,2066.65,0
22333,VEOLIA ASEO CALI  S.A   E. S. P.,2020,SEPTIEMBRE,404376001,VALLE DEL CAUCA,CALI,241739,420,138351.78,24741.56,15095.49,2.46,905.76,0,14189.73,0
22625,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE AMALFI S.A E.S.P.,2020,SEPTIEMBRE,1613805031,ANTIOQUIA,AMALFI,5075,130,88495,86124,212.94,0,10.638,2,212.94,0
25994,JAMUNDI ASEO SA ESP,2020,SEPTIEMBRE,998376364,VALLE DEL CAUCA,JAMUNDI,49987,339,129663,30797.84,4335.7,0,139.3,0,4196.4,0
46277,YUMBO LIMPIO S.A.S. E.S.P.,2020,SEPTIEMBRE,1606776892,VALLE DEL CAUCA,YUMBO,33148,1028,101345,30798,2473,0,180,0,2653,0
22625,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE AMALFI S.A E.S.P.,2019,FEBRERO,1613805031,ANTIOQUIA,AMALFI,5037,164,88495,80682,350.13,0,22.017,2,,
1252,EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P,2020,AGOSTO,226117174,CALDAS,CHINCHINA,15156,1096,112438.59,35462.71,944.73,0,31.17,9.27,902.77,60.69
1737,RUITOQUE S.A. E.S.P.,2020,AGOSTO,376968276,SANTANDER,FLORIDABLANCA,607,148,346032,28908,35.23,0,1.75,0,1197.65,208.43
1869,VEOLIA ASEO TULUA S.A.S  E.S.P,2020,AGOSTO,190176834,VALLE DEL CAUCA,TULUA,53161,875,102237,35129,3910.72,0,140.08,66.24,3704.4,103.24
2044,INTERASEO S.A.S.  E.S.P.,2020,AGOSTO,649073001,TOLIMA,IBAGUE,191239,1147,105428.66,34630.41,12195.805,1.388,977.313,210.362,11008.13,472.53
2044,INTERASEO S.A.S.  E.S.P.,2020,AGOSTO,649547001,MAGDALENA,SANTA MARTA,164007,1861,91806.76,33213.55,14911.478,10.394,891.587,190.805,13829.09,533.39
2044,INTERASEO S.A.S.  E.S.P.,2020,AGOSTO,649805686,ANTIOQUIA,SANTA ROSA DE OSOS,7827,12,176240.27,30077.92,381.647,0.064,15.873,2.273,363.5,9.93
2163,EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP,2020,AGOSTO,464750006,META,ACACIAS,25115,2458,143331.15,39066.78,1486.91,0,17.16,12.31,1457.43,319.14
2173,SERVIASEO ITAGÜÍ S.A.S. E.S.P.,2020,AGOSTO,310205360,ANTIOQUIA,ITAGUI,98819,67,138637.73,30077.92,6852.89,4.756,197.893,9.943,6645.05,575.6
2239,ASOCIACION DE SOCIOS SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL BARRIO CARTAGENA FACATATIVA,2020,AGOSTO,437225269,CUNDINAMARCA,FACATATIVA,425,1,16714.88,2718.62,4.35,0,0.087,0.044,0,4.35
2403,EMPRESAS PUBLICAS DE CAICEDONIA E.S.P.,2020,AGOSTO,382476122,VALLE DEL CAUCA,CAICEDONIA,6724,7,133721.01,47008.11,428.41,0,47.12,17.14,428.41,0
2405,EMPRESA METROPOLITANA DE ASEO DE OCCIDENTE S.A.  E.S.P.,2020,AGOSTO,20117042,CALDAS,ANSERMA,7610,469,154714.14,35462.71,399.19,0,16.01,0,383.18,0
2690,BIOGER S.A.S. E.S.P.,2020,AGOSTO,651213052,BOLIVAR,ARJONA,12498,1278,103490.53,51050.51,1179.17,0,6.8,0,1179.17,0
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2020,AGOSTO,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,28107,2564,112340.27,30058.29,2190.62,0,62.34,2.35,2125.92,46.21
3280,AGUAS NACIONALES EPM S.A E.S.P.,2020,AGOSTO,620127001,CHOCO,QUIBDO,24513,1379,81877.35,0,2484.1,0,124.2,0,124.2,0
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,AGOSTO,748525307,CUNDINAMARCA,GIRARDOT,41192,1596,98952.09,36435.24,2752.23,0,118.43,17.17,2616.63,29.8
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2020,AGOSTO,748973449,TOLIMA,MELGAR,18323,683,121363.78,36435.24,1035.1,0,106.81,3.14,925.16,0.83
20592,CORASEO S.A. E.S.P.,2020,AGOSTO,488423162,CORDOBA,CERETE,13913,82,117147.03,35410,1208.15,0,44.118,0,1164.032,143.74
21682,ECOLOGIA Y ENTORNO S.A.S  E.S.P. - ECOENTORNO,2020,AGOSTO,1384276520,VALLE DEL CAUCA,PALMIRA,1,0,211241,34011.76,3.26,0,0,0,3.26,44.2
21700,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS ASEO PLUS PEREIRA S.A E.S.P,2020,AGOSTO,735466001,RISARALDA,PEREIRA,15329,45,111525.42,35722.42,690.91,0.7,10.8,17.5,662.51,148.91
22341,PROMOVALLE S.A. ESP,2020,AGOSTO,266176001,VALLE DEL CAUCA,CALI,741189,3919,138351.78,24741.56,49869.37,31.64,3960.2,0,45877.53,3343.7
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2019,FEBRERO,1264623417,CORDOBA,LORICA,13286,42,156214.06,32957.29,894.68,0,17.893,0,,
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2018,SEPTIEMBRE,1264723672,CORDOBA,SAN ANTERO,6202,0,199116.41,37606.66,378.61,0,7.572,0,,
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2019,AGOSTO,1264723672,CORDOBA,SAN ANTERO,5722,66,205513.5,41147.17,320.08,0,6.769,0,,
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2020,ABRIL,1264723672,CORDOBA,SAN ANTERO,6049,33,191743.58,35566.51,445.828,0,8.917,0,,
27772,TRASH GLOBAL S.A. E.S.P.,2020,OCTUBRE,1124525286,CUNDINAMARCA,FUNZA,1,0,98893,31142,0.42,0,0,0,,
