DP;DPNOM;DPMP;MPIO;AÑO;ÁREA GEOGRÁFICA;Total
05;Antioquia;05861;Venecia;2019;Centros Poblados y Rural Disperso;6.421
05;Antioquia;05861;Venecia;2019;Total;11.636
05;Antioquia;05861;Venecia;2020;Cabecera Municipal;5.352
05;Antioquia;05861;Venecia;2020;Centros Poblados y Rural Disperso;6.363
05;Antioquia;05861;Venecia;2020;Total;11.715
05;Antioquia;05861;Venecia;2021;Cabecera Municipal;5.606
05;Antioquia;05861;Venecia;2021;Centros Poblados y Rural Disperso;6.291
05;Antioquia;05861;Venecia;2021;Total;11.897
05;Antioquia;05861;Venecia;2022;Cabecera Municipal;5.808
05;Antioquia;05861;Venecia;2022;Centros Poblados y Rural Disperso;6.272
05;Antioquia;05861;Venecia;2022;Total;12.080
05;Antioquia;05861;Venecia;2023;Cabecera Municipal;5.998
05;Antioquia;05861;Venecia;2023;Centros Poblados y Rural Disperso;6.271
05;Antioquia;05861;Venecia;2023;Total;12.269
05;Antioquia;05861;Venecia;2024;Cabecera Municipal;6.117
05;Antioquia;05861;Venecia;2024;Centros Poblados y Rural Disperso;6.280
05;Antioquia;05861;Venecia;2024;Total;12.397
05;Antioquia;05861;Venecia;2025;Cabecera Municipal;6.215
05;Antioquia;05861;Venecia;2025;Centros Poblados y Rural Disperso;6.296
05;Antioquia;05861;Venecia;2025;Total;12.511
05;Antioquia;05861;Venecia;2026;Cabecera Municipal;6.311
05;Antioquia;05861;Venecia;2026;Centros Poblados y Rural Disperso;6.317
05;Antioquia;05861;Venecia;2026;Total;12.628
05;Antioquia;05861;Venecia;2027;Cabecera Municipal;6.415
05;Antioquia;05861;Venecia;2027;Centros Poblados y Rural Disperso;6.350
05;Antioquia;05861;Venecia;2027;Total;12.765
05;Antioquia;05861;Venecia;2028;Cabecera Municipal;6.495
05;Antioquia;05861;Venecia;2028;Centros Poblados y Rural Disperso;6.385
05;Antioquia;05861;Venecia;2028;Total;12.880
05;Antioquia;05861;Venecia;2029;Cabecera Municipal;6.559
05;Antioquia;05861;Venecia;2029;Centros Poblados y Rural Disperso;6.448
05;Antioquia;05861;Venecia;2029;Total;13.007
05;Antioquia;05861;Venecia;2030;Cabecera Municipal;6.638
05;Antioquia;05861;Venecia;2030;Centros Poblados y Rural Disperso;6.503
05;Antioquia;05861;Venecia;2030;Total;13.141
05;Antioquia;05861;Venecia;2031;Cabecera Municipal;6.706
05;Antioquia;05861;Venecia;2031;Centros Poblados y Rural Disperso;6.576
05;Antioquia;05861;Venecia;2031;Total;13.282
05;Antioquia;05861;Venecia;2032;Cabecera Municipal;6.757
05;Antioquia;05861;Venecia;2032;Centros Poblados y Rural Disperso;6.651
05;Antioquia;05861;Venecia;2032;Total;13.408
05;Antioquia;05861;Venecia;2033;Cabecera Municipal;6.830
05;Antioquia;05861;Venecia;2033;Centros Poblados y Rural Disperso;6.728
05;Antioquia;05861;Venecia;2033;Total;13.558
05;Antioquia;05861;Venecia;2034;Cabecera Municipal;6.880
05;Antioquia;05861;Venecia;2034;Centros Poblados y Rural Disperso;6.793
05;Antioquia;05861;Venecia;2034;Total;13.673
05;Antioquia;05861;Venecia;2035;Cabecera Municipal;6.941
05;Antioquia;05861;Venecia;2035;Centros Poblados y Rural Disperso;6.862
05;Antioquia;05861;Venecia;2035;Total;13.803
05;Antioquia;05873;Vigía del Fuerte;2018;Cabecera Municipal;3.102
05;Antioquia;05873;Vigía del Fuerte;2018;Centros Poblados y Rural Disperso;5.991
05;Antioquia;05873;Vigía del Fuerte;2018;Total;9.093
05;Antioquia;05873;Vigía del Fuerte;2019;Cabecera Municipal;3.201
05;Antioquia;05873;Vigía del Fuerte;2019;Centros Poblados y Rural Disperso;6.064
05;Antioquia;05873;Vigía del Fuerte;2019;Total;9.265
05;Antioquia;05873;Vigía del Fuerte;2020;Cabecera Municipal;3.292
05;Antioquia;05873;Vigía del Fuerte;2020;Centros Poblados y Rural Disperso;6.131
05;Antioquia;05873;Vigía del Fuerte;2020;Total;9.423
05;Antioquia;05873;Vigía del Fuerte;2021;Cabecera Municipal;3.507
05;Antioquia;05873;Vigía del Fuerte;2021;Centros Poblados y Rural Disperso;6.062
05;Antioquia;05873;Vigía del Fuerte;2021;Total;9.569
05;Antioquia;05873;Vigía del Fuerte;2022;Cabecera Municipal;3.674
05;Antioquia;05873;Vigía del Fuerte;2022;Centros Poblados y Rural Disperso;6.043
05;Antioquia;05873;Vigía del Fuerte;2022;Total;9.717
05;Antioquia;05873;Vigía del Fuerte;2023;Cabecera Municipal;3.827
05;Antioquia;05873;Vigía del Fuerte;2023;Centros Poblados y Rural Disperso;6.042
05;Antioquia;05873;Vigía del Fuerte;2023;Total;9.869
05;Antioquia;05873;Vigía del Fuerte;2024;Cabecera Municipal;3.905
05;Antioquia;05873;Vigía del Fuerte;2024;Centros Poblados y Rural Disperso;6.052
05;Antioquia;05873;Vigía del Fuerte;2024;Total;9.957
05;Antioquia;05873;Vigía del Fuerte;2025;Cabecera Municipal;3.964
05;Antioquia;05873;Vigía del Fuerte;2025;Centros Poblados y Rural Disperso;6.064
05;Antioquia;05873;Vigía del Fuerte;2025;Total;10.028
05;Antioquia;05873;Vigía del Fuerte;2026;Cabecera Municipal;4.028
05;Antioquia;05873;Vigía del Fuerte;2026;Centros Poblados y Rural Disperso;6.089
05;Antioquia;05873;Vigía del Fuerte;2026;Total;10.117
05;Antioquia;05873;Vigía del Fuerte;2027;Cabecera Municipal;4.091
05;Antioquia;05873;Vigía del Fuerte;2027;Centros Poblados y Rural Disperso;6.118
05;Antioquia;05873;Vigía del Fuerte;2027;Total;10.209
05;Antioquia;05873;Vigía del Fuerte;2028;Cabecera Municipal;4.141
05;Antioquia;05873;Vigía del Fuerte;2028;Centros Poblados y Rural Disperso;6.154
05;Antioquia;05873;Vigía del Fuerte;2028;Total;10.295
05;Antioquia;05873;Vigía del Fuerte;2029;Cabecera Municipal;4.184
05;Antioquia;05873;Vigía del Fuerte;2029;Centros Poblados y Rural Disperso;6.208
05;Antioquia;05873;Vigía del Fuerte;2029;Total;10.392
05;Antioquia;05873;Vigía del Fuerte;2030;Cabecera Municipal;4.236
05;Antioquia;05873;Vigía del Fuerte;2030;Centros Poblados y Rural Disperso;6.284
05;Antioquia;05873;Vigía del Fuerte;2030;Total;10.520
05;Antioquia;05873;Vigía del Fuerte;2031;Cabecera Municipal;4.278
05;Antioquia;05873;Vigía del Fuerte;2031;Centros Poblados y Rural Disperso;6.338
05;Antioquia;05873;Vigía del Fuerte;2031;Total;10.616
05;Antioquia;05873;Vigía del Fuerte;2032;Cabecera Municipal;4.311
05;Antioquia;05873;Vigía del Fuerte;2032;Centros Poblados y Rural Disperso;6.407
05;Antioquia;05873;Vigía del Fuerte;2032;Total;10.718
05;Antioquia;05873;Vigía del Fuerte;2033;Cabecera Municipal;4.350
05;Antioquia;05873;Vigía del Fuerte;2033;Centros Poblados y Rural Disperso;6.486
05;Antioquia;05873;Vigía del Fuerte;2033;Total;10.836
05;Antioquia;05873;Vigía del Fuerte;2034;Cabecera Municipal;4.392
05;Antioquia;05873;Vigía del Fuerte;2034;Centros Poblados y Rural Disperso;6.555
05;Antioquia;05873;Vigía del Fuerte;2034;Total;10.947
05;Antioquia;05873;Vigía del Fuerte;2035;Cabecera Municipal;4.428
05;Antioquia;05873;Vigía del Fuerte;2035;Centros Poblados y Rural Disperso;6.610
05;Antioquia;05873;Vigía del Fuerte;2035;Total;11.038
05;Antioquia;05885;Yalí;2018;Cabecera Municipal;3.587
05;Antioquia;05885;Yalí;2018;Centros Poblados y Rural Disperso;4.021
05;Antioquia;05885;Yalí;2018;Total;7.608
05;Antioquia;05885;Yalí;2019;Cabecera Municipal;3.649
05;Antioquia;05885;Yalí;2019;Centros Poblados y Rural Disperso;3.981
05;Antioquia;05885;Yalí;2019;Total;7.630
05;Antioquia;05885;Yalí;2020;Cabecera Municipal;3.723
05;Antioquia;05885;Yalí;2020;Centros Poblados y Rural Disperso;3.958
05;Antioquia;05885;Yalí;2020;Total;7.681
05;Antioquia;05885;Yalí;2021;Cabecera Municipal;3.887
05;Antioquia;05885;Yalí;2021;Centros Poblados y Rural Disperso;3.913
05;Antioquia;05885;Yalí;2021;Total;7.800
05;Antioquia;05885;Yalí;2022;Cabecera Municipal;4.020
05;Antioquia;05885;Yalí;2022;Centros Poblados y Rural Disperso;3.901
05;Antioquia;05885;Yalí;2022;Total;7.921
05;Antioquia;05885;Yalí;2023;Cabecera Municipal;4.143
05;Antioquia;05885;Yalí;2023;Centros Poblados y Rural Disperso;3.901
05;Antioquia;05885;Yalí;2023;Total;8.044
05;Antioquia;05885;Yalí;2024;Cabecera Municipal;4.223
05;Antioquia;05885;Yalí;2024;Centros Poblados y Rural Disperso;3.902
05;Antioquia;05885;Yalí;2024;Total;8.125
05;Antioquia;05885;Yalí;2025;Cabecera Municipal;4.296
05;Antioquia;05885;Yalí;2025;Centros Poblados y Rural Disperso;3.913
05;Antioquia;05885;Yalí;2025;Total;8.209
05;Antioquia;05885;Yalí;2026;Cabecera Municipal;4.370
05;Antioquia;05885;Yalí;2026;Centros Poblados y Rural Disperso;3.934
05;Antioquia;05885;Yalí;2026;Total;8.304
05;Antioquia;05885;Yalí;2027;Cabecera Municipal;4.433
05;Antioquia;05885;Yalí;2027;Centros Poblados y Rural Disperso;3.949
05;Antioquia;05885;Yalí;2027;Total;8.382
05;Antioquia;05885;Yalí;2028;Cabecera Municipal;4.485
05;Antioquia;05885;Yalí;2028;Centros Poblados y Rural Disperso;3.980
05;Antioquia;05885;Yalí;2028;Total;8.465
05;Antioquia;05885;Yalí;2029;Cabecera Municipal;4.535
05;Antioquia;05885;Yalí;2029;Centros Poblados y Rural Disperso;4.019
05;Antioquia;05885;Yalí;2029;Total;8.554
05;Antioquia;05885;Yalí;2030;Cabecera Municipal;4.575
05;Antioquia;05885;Yalí;2030;Centros Poblados y Rural Disperso;4.064
05;Antioquia;05885;Yalí;2030;Total;8.639
05;Antioquia;05885;Yalí;2031;Cabecera Municipal;4.624
05;Antioquia;05885;Yalí;2031;Centros Poblados y Rural Disperso;4.098
05;Antioquia;05885;Yalí;2031;Total;8.722
05;Antioquia;05885;Yalí;2032;Cabecera Municipal;4.670
05;Antioquia;05885;Yalí;2032;Centros Poblados y Rural Disperso;4.141
05;Antioquia;05885;Yalí;2032;Total;8.811
05;Antioquia;05885;Yalí;2033;Cabecera Municipal;4.705
05;Antioquia;05885;Yalí;2033;Centros Poblados y Rural Disperso;4.190
05;Antioquia;05885;Yalí;2033;Total;8.895
05;Antioquia;05885;Yalí;2034;Cabecera Municipal;4.756
05;Antioquia;05885;Yalí;2034;Centros Poblados y Rural Disperso;4.231
05;Antioquia;05885;Yalí;2034;Total;8.987
05;Antioquia;05885;Yalí;2035;Cabecera Municipal;4.797
05;Antioquia;05885;Yalí;2035;Centros Poblados y Rural Disperso;4.274
05;Antioquia;05885;Yalí;2035;Total;9.071
05;Antioquia;05887;Yarumal;2018;Cabecera Municipal;29.049
05;Antioquia;05887;Yarumal;2018;Centros Poblados y Rural Disperso;12.493
05;Antioquia;05887;Yarumal;2018;Total;41.542
05;Antioquia;05887;Yarumal;2019;Cabecera Municipal;29.942
05;Antioquia;05887;Yarumal;2019;Centros Poblados y Rural Disperso;12.174
05;Antioquia;05887;Yarumal;2019;Total;42.116
05;Antioquia;05887;Yarumal;2020;Cabecera Municipal;30.827
05;Antioquia;05887;Yarumal;2020;Centros Poblados y Rural Disperso;11.851
05;Antioquia;05887;Yarumal;2020;Total;42.678
05;Antioquia;05887;Yarumal;2021;Cabecera Municipal;31.625
05;Antioquia;05887;Yarumal;2021;Centros Poblados y Rural Disperso;11.715
05;Antioquia;05887;Yarumal;2021;Total;43.340
05;Antioquia;05887;Yarumal;2022;Cabecera Municipal;32.330
05;Antioquia;05887;Yarumal;2022;Centros Poblados y Rural Disperso;11.679
05;Antioquia;05887;Yarumal;2022;Total;44.009
05;Antioquia;05887;Yarumal;2023;Cabecera Municipal;33.019
05;Antioquia;05887;Yarumal;2023;Centros Poblados y Rural Disperso;11.677
05;Antioquia;05887;Yarumal;2023;Total;44.696
05;Antioquia;05887;Yarumal;2024;Cabecera Municipal;33.655
05;Antioquia;05887;Yarumal;2024;Centros Poblados y Rural Disperso;11.684
05;Antioquia;05887;Yarumal;2024;Total;45.339
05;Antioquia;05887;Yarumal;2025;Cabecera Municipal;34.233
05;Antioquia;05887;Yarumal;2025;Centros Poblados y Rural Disperso;11.718
05;Antioquia;05887;Yarumal;2025;Total;45.951
05;Antioquia;05887;Yarumal;2026;Cabecera Municipal;34.759
05;Antioquia;05887;Yarumal;2026;Centros Poblados y Rural Disperso;11.771
05;Antioquia;05887;Yarumal;2026;Total;46.530
05;Antioquia;05887;Yarumal;2027;Cabecera Municipal;35.261
05;Antioquia;05887;Yarumal;2027;Centros Poblados y Rural Disperso;11.837
05;Antioquia;05887;Yarumal;2027;Total;47.098
05;Antioquia;05887;Yarumal;2028;Cabecera Municipal;35.723
05;Antioquia;05887;Yarumal;2028;Centros Poblados y Rural Disperso;11.905
05;Antioquia;05887;Yarumal;2028;Total;47.628
05;Antioquia;05887;Yarumal;2029;Cabecera Municipal;36.153
05;Antioquia;05887;Yarumal;2029;Centros Poblados y Rural Disperso;12.012
05;Antioquia;05887;Yarumal;2029;Total;48.165
05;Antioquia;05887;Yarumal;2030;Cabecera Municipal;36.535
05;Antioquia;05887;Yarumal;2030;Centros Poblados y Rural Disperso;12.130
05;Antioquia;05887;Yarumal;2030;Total;48.665
05;Antioquia;05887;Yarumal;2031;Cabecera Municipal;36.886
05;Antioquia;05887;Yarumal;2031;Centros Poblados y Rural Disperso;12.276
05;Antioquia;05887;Yarumal;2031;Total;49.162
05;Antioquia;05887;Yarumal;2032;Cabecera Municipal;37.228
05;Antioquia;05887;Yarumal;2032;Centros Poblados y Rural Disperso;12.394
05;Antioquia;05887;Yarumal;2032;Total;49.622
05;Antioquia;05887;Yarumal;2033;Cabecera Municipal;37.548
05;Antioquia;05887;Yarumal;2033;Centros Poblados y Rural Disperso;12.519
05;Antioquia;05887;Yarumal;2033;Total;50.067
05;Antioquia;05887;Yarumal;2034;Cabecera Municipal;37.851
05;Antioquia;05887;Yarumal;2034;Centros Poblados y Rural Disperso;12.643
05;Antioquia;05887;Yarumal;2034;Total;50.494
05;Antioquia;05887;Yarumal;2035;Cabecera Municipal;38.149
05;Antioquia;05887;Yarumal;2035;Centros Poblados y Rural Disperso;12.771
05;Antioquia;05887;Yarumal;2035;Total;50.920
05;Antioquia;05890;Yolombó;2018;Cabecera Municipal;6.768
05;Antioquia;05890;Yolombó;2018;Centros Poblados y Rural Disperso;15.770
05;Antioquia;05890;Yolombó;2018;Total;22.538
05;Antioquia;05890;Yolombó;2019;Cabecera Municipal;6.930
05;Antioquia;05890;Yolombó;2019;Centros Poblados y Rural Disperso;16.120
05;Antioquia;05890;Yolombó;2019;Total;23.050
05;Antioquia;05890;Yolombó;2020;Cabecera Municipal;7.104
05;Antioquia;05890;Yolombó;2020;Centros Poblados y Rural Disperso;16.397
05;Antioquia;05890;Yolombó;2020;Total;23.501
05;Antioquia;05890;Yolombó;2021;Cabecera Municipal;7.658
05;Antioquia;05890;Yolombó;2021;Centros Poblados y Rural Disperso;16.212
05;Antioquia;05890;Yolombó;2021;Total;23.870
05;Antioquia;05890;Yolombó;2022;Cabecera Municipal;8.077
05;Antioquia;05890;Yolombó;2022;Centros Poblados y Rural Disperso;16.162
05;Antioquia;05890;Yolombó;2022;Total;24.239
05;Antioquia;05890;Yolombó;2023;Cabecera Municipal;8.457
05;Antioquia;05890;Yolombó;2023;Centros Poblados y Rural Disperso;16.160
05;Antioquia;05890;Yolombó;2023;Total;24.617
05;Antioquia;05890;Yolombó;2024;Cabecera Municipal;8.632
05;Antioquia;05890;Yolombó;2024;Centros Poblados y Rural Disperso;16.182
05;Antioquia;05890;Yolombó;2024;Total;24.814
05;Antioquia;05890;Yolombó;2025;Cabecera Municipal;8.766
05;Antioquia;05890;Yolombó;2025;Centros Poblados y Rural Disperso;16.221
05;Antioquia;05890;Yolombó;2025;Total;24.987
05;Antioquia;05890;Yolombó;2026;Cabecera Municipal;8.900
05;Antioquia;05890;Yolombó;2026;Centros Poblados y Rural Disperso;16.290
05;Antioquia;05890;Yolombó;2026;Total;25.190
05;Antioquia;05890;Yolombó;2027;Cabecera Municipal;9.028
05;Antioquia;05890;Yolombó;2027;Centros Poblados y Rural Disperso;16.367
05;Antioquia;05890;Yolombó;2027;Total;25.395
05;Antioquia;05890;Yolombó;2028;Cabecera Municipal;9.146
05;Antioquia;05890;Yolombó;2028;Centros Poblados y Rural Disperso;16.492
05;Antioquia;05890;Yolombó;2028;Total;25.638
05;Antioquia;05890;Yolombó;2029;Cabecera Municipal;9.254
05;Antioquia;05890;Yolombó;2029;Centros Poblados y Rural Disperso;16.628
05;Antioquia;05890;Yolombó;2029;Total;25.882
05;Antioquia;05890;Yolombó;2030;Cabecera Municipal;9.345
05;Antioquia;05890;Yolombó;2030;Centros Poblados y Rural Disperso;16.792
05;Antioquia;05890;Yolombó;2030;Total;26.137
05;Antioquia;05890;Yolombó;2031;Cabecera Municipal;9.438
05;Antioquia;05890;Yolombó;2031;Centros Poblados y Rural Disperso;16.970
05;Antioquia;05890;Yolombó;2031;Total;26.408
05;Antioquia;05890;Yolombó;2032;Cabecera Municipal;9.540
05;Antioquia;05890;Yolombó;2032;Centros Poblados y Rural Disperso;17.167
05;Antioquia;05890;Yolombó;2032;Total;26.707
05;Antioquia;05890;Yolombó;2033;Cabecera Municipal;9.620
05;Antioquia;05890;Yolombó;2033;Centros Poblados y Rural Disperso;17.345
05;Antioquia;05890;Yolombó;2033;Total;26.965
05;Antioquia;05890;Yolombó;2034;Cabecera Municipal;9.709
05;Antioquia;05890;Yolombó;2034;Centros Poblados y Rural Disperso;17.530
05;Antioquia;05890;Yolombó;2034;Total;27.239
05;Antioquia;05890;Yolombó;2035;Cabecera Municipal;9.781
05;Antioquia;05890;Yolombó;2035;Centros Poblados y Rural Disperso;17.695
05;Antioquia;05890;Yolombó;2035;Total;27.476
05;Antioquia;05893;Yondó;2018;Cabecera Municipal;9.640
05;Antioquia;05893;Yondó;2018;Centros Poblados y Rural Disperso;9.400
05;Antioquia;05893;Yondó;2018;Total;19.040
05;Antioquia;05893;Yondó;2019;Cabecera Municipal;10.130
05;Antioquia;05893;Yondó;2019;Centros Poblados y Rural Disperso;9.494
05;Antioquia;05893;Yondó;2019;Total;19.624
05;Antioquia;05893;Yondó;2020;Cabecera Municipal;10.571
05;Antioquia;05893;Yondó;2020;Centros Poblados y Rural Disperso;9.539
05;Antioquia;05893;Yondó;2020;Total;20.110
05;Antioquia;05893;Yondó;2021;Cabecera Municipal;10.995
05;Antioquia;05893;Yondó;2021;Centros Poblados y Rural Disperso;9.431
05;Antioquia;05893;Yondó;2021;Total;20.426
05;Antioquia;05893;Yondó;2022;Cabecera Municipal;11.339
05;Antioquia;05893;Yondó;2022;Centros Poblados y Rural Disperso;9.402
05;Antioquia;05893;Yondó;2022;Total;20.741
05;Antioquia;05893;Yondó;2023;Cabecera Municipal;11.664
05;Antioquia;05893;Yondó;2023;Centros Poblados y Rural Disperso;9.401
05;Antioquia;05893;Yondó;2023;Total;21.065
05;Antioquia;05893;Yondó;2024;Cabecera Municipal;11.886
05;Antioquia;05893;Yondó;2024;Centros Poblados y Rural Disperso;9.419
05;Antioquia;05893;Yondó;2024;Total;21.305
05;Antioquia;05893;Yondó;2025;Cabecera Municipal;12.091
05;Antioquia;05893;Yondó;2025;Centros Poblados y Rural Disperso;9.438
05;Antioquia;05893;Yondó;2025;Total;21.529
05;Antioquia;05893;Yondó;2026;Cabecera Municipal;12.281
05;Antioquia;05893;Yondó;2026;Centros Poblados y Rural Disperso;9.469
05;Antioquia;05893;Yondó;2026;Total;21.750
05;Antioquia;05893;Yondó;2027;Cabecera Municipal;12.456
05;Antioquia;05893;Yondó;2027;Centros Poblados y Rural Disperso;9.521
05;Antioquia;05893;Yondó;2027;Total;21.977
05;Antioquia;05893;Yondó;2028;Cabecera Municipal;12.629
05;Antioquia;05893;Yondó;2028;Centros Poblados y Rural Disperso;9.585
05;Antioquia;05893;Yondó;2028;Total;22.214
05;Antioquia;05893;Yondó;2029;Cabecera Municipal;12.763
05;Antioquia;05893;Yondó;2029;Centros Poblados y Rural Disperso;9.673
05;Antioquia;05893;Yondó;2029;Total;22.436
05;Antioquia;05893;Yondó;2030;Cabecera Municipal;12.888
05;Antioquia;05893;Yondó;2030;Centros Poblados y Rural Disperso;9.781
05;Antioquia;05893;Yondó;2030;Total;22.669
05;Antioquia;05893;Yondó;2031;Cabecera Municipal;13.017
05;Antioquia;05893;Yondó;2031;Centros Poblados y Rural Disperso;9.888
05;Antioquia;05893;Yondó;2031;Total;22.905
05;Antioquia;05893;Yondó;2032;Cabecera Municipal;13.144
05;Antioquia;05893;Yondó;2032;Centros Poblados y Rural Disperso;9.978
05;Antioquia;05893;Yondó;2032;Total;23.122
05;Antioquia;05893;Yondó;2033;Cabecera Municipal;13.265
05;Antioquia;05893;Yondó;2033;Centros Poblados y Rural Disperso;10.077
05;Antioquia;05893;Yondó;2033;Total;23.342
05;Antioquia;05893;Yondó;2034;Cabecera Municipal;13.375
05;Antioquia;05893;Yondó;2034;Centros Poblados y Rural Disperso;10.175
05;Antioquia;05893;Yondó;2034;Total;23.550
05;Antioquia;05893;Yondó;2035;Cabecera Municipal;13.489
05;Antioquia;05893;Yondó;2035;Centros Poblados y Rural Disperso;10.277
05;Antioquia;05893;Yondó;2035;Total;23.766
05;Antioquia;05895;Zaragoza;2018;Cabecera Municipal;11.173
05;Antioquia;05895;Zaragoza;2018;Centros Poblados y Rural Disperso;13.478
05;Antioquia;05895;Zaragoza;2018;Total;24.651
05;Antioquia;05895;Zaragoza;2019;Cabecera Municipal;11.606
05;Antioquia;05895;Zaragoza;2019;Centros Poblados y Rural Disperso;13.604
05;Antioquia;05895;Zaragoza;2019;Total;25.210
05;Antioquia;05895;Zaragoza;2020;Cabecera Municipal;12.012
05;Antioquia;05895;Zaragoza;2020;Centros Poblados y Rural Disperso;13.691
05;Antioquia;05895;Zaragoza;2020;Total;25.703
05;Antioquia;05895;Zaragoza;2021;Cabecera Municipal;12.570
05;Antioquia;05895;Zaragoza;2021;Centros Poblados y Rural Disperso;13.536
05;Antioquia;05895;Zaragoza;2021;Total;26.106
05;Antioquia;05895;Zaragoza;2022;Cabecera Municipal;13.015
05;Antioquia;05895;Zaragoza;2022;Centros Poblados y Rural Disperso;13.495
05;Antioquia;05895;Zaragoza;2022;Total;26.510
05;Antioquia;05895;Zaragoza;2023;Cabecera Municipal;13.431
05;Antioquia;05895;Zaragoza;2023;Centros Poblados y Rural Disperso;13.493
05;Antioquia;05895;Zaragoza;2023;Total;26.924
05;Antioquia;05895;Zaragoza;2024;Cabecera Municipal;13.694
05;Antioquia;05895;Zaragoza;2024;Centros Poblados y Rural Disperso;13.510
05;Antioquia;05895;Zaragoza;2024;Total;27.204
05;Antioquia;05895;Zaragoza;2025;Cabecera Municipal;13.923
05;Antioquia;05895;Zaragoza;2025;Centros Poblados y Rural Disperso;13.542
05;Antioquia;05895;Zaragoza;2025;Total;27.465
05;Antioquia;05895;Zaragoza;2026;Cabecera Municipal;14.136
